Network_Lines,Start_Zone,End_Zone,Line_Max_Flow_MW,Line_Max_Reinforcement_MW,Line_Reinforcement_Cost_per_MWyr,Line_Loss_Percentage,Line_Voltage_kV,Line_Reactance_Ohms
1457,668,787,2724.7,0.0,4528.721312332567,0.00042,1,0.00704
1458,668,787,2724.7,0.0,4528.721312332567,0.00042,1,0.00704
1459,668,2751,2700.0,0.0,1793.0799294362962,0.0002,1,0.004
1460,669,623,187.0,0.0,3672.39272587622,0.00516,1,0.02272
1461,670,697,198.3,0.0,1125.1769735311238,0.00141,1,0.00861
1462,670,709,227.7,0.0,689.2481963587138,0.00072,1,0.00403
1463,670,799,187.0,0.0,3162.677722478046,0.0046,1,0.01958
1464,670,848,251.0,0.0,3269.720596343769,0.00469,1,0.02752
1465,673,870,409.0,0.0,501.33856733627266,0.00087,1,0.0064
1466,673,870,409.0,0.0,501.33856733627266,0.00087,1,0.0064
1467,673,870,211.4,0.0,969.9502083279825,0.00112,1,0.00696
1468,674,799,187.0,0.0,1579.3821436905487,0.0023,1,0.00978
1469,674,849,187.0,0.0,2736.642752902955,0.00399,1,0.01755
1470,674,917,310.0,0.0,1961.1672819203006,0.00259,1,0.01969
1471,675,779,187.0,0.0,11336.94833690369,0.01585,1,0.06741
1472,676,705,186.7,0.0,5039.981180541493,0.00521,1,0.0235
1473,676,762,251.0,0.0,1009.0948089727922,0.00143,1,0.0084
1474,676,762,238.9,0.0,1060.2042572296812,0.00116,1,0.00682
1475,676,880,194.2,0.0,1171.250078000872,0.0014,1,0.00683
1476,676,992,251.0,0.0,1169.5854144851724,0.00166,1,0.00974
1477,677,788,187.0,0.0,5454.164316592931,0.01196,1,0.05272
1478,677,788,334.1,0.0,3052.7648225168455,0.00578,1,0.0287
1479,677,2391,222.0,0.0,4502.24420187993,0.00478,1,0.02393
1480,677,2439,229.0,0.0,5109.3129528764275,0.00373,1,0.02194
1481,678,721,310.0,0.0,716.5348057777953,0.00095,1,0.00693
1482,679,826,2020.0,0.0,1600.6412223168513,0.00022,1,0.00271
1483,679,938,2768.0,0.0,1581.9959311473256,0.00018,1,0.00365
1484,679,1100,2768.0,0.0,4505.062998913612,0.00051,1,0.01038
1485,680,921,343.0,0.0,3749.0735867072926,0.00447,1,0.02557
1486,681,571,187.0,0.0,5813.1440378236175,0.00846,1,0.03598
1487,682,574,251.0,0.0,7107.258447701063,0.01009,1,0.05706
1488,682,2702,248.1,0.0,13133.123797270322,0.01471,1,0.09142
1489,683,811,251.0,0.0,5286.284301872726,0.00751,1,0.04244
1490,684,181,251.0,0.0,4066.5748288081704,0.00421,1,0.02468
1491,684,835,251.0,0.0,5672.078271319559,0.00558,1,0.03152
1492,685,919,2020.0,0.0,1467.7081334792113,0.00021,1,0.00253
1493,685,977,2020.0,0.0,8028.882280541306,0.00114,1,0.01383
1494,686,621,251.0,0.0,2640.9822021718237,0.0037,1,0.02168
1495,687,731,310.0,0.0,776.1401289813937,0.00187,1,0.00825
1496,687,781,409.0,0.0,2594.03770768235,0.00826,1,0.03638
1497,688,589,187.0,0.0,2618.0043520959393,0.00381,1,0.01679
1498,688,730,213.3,0.0,540.6247306221622,0.00032,1,0.00246
1499,688,991,187.0,0.0,987.2957697068903,0.00143,1,0.00633
1500,688,991,244.6,0.0,754.8009359574345,0.00049,1,0.00291
1501,689,936,187.0,0.0,4769.073133120699,0.00702,1,0.03094
1502,690,630,251.0,0.0,3877.630699000918,0.00553,1,0.03127
1503,690,991,187.0,0.0,11254.447244722367,0.01637,1,0.07217
1504,691,619,409.0,0.0,508.5764079100773,0.00084,1,0.00642
1505,691,619,409.0,0.0,508.5764079100773,0.00084,1,0.00642
1506,691,764,409.0,0.0,1345.4977860756887,0.00311,1,0.01826
1507,691,954,409.0,0.0,612.4549141567844,0.00107,1,0.00811
1508,692,854,187.0,0.0,8095.708271967513,0.01178,1,0.05011
1509,693,798,310.0,0.0,948.5879618273772,0.00125,1,0.00917
1510,693,798,310.0,0.0,948.5879618273772,0.00125,1,0.00917
1511,693,863,310.0,0.0,1072.6966584008057,0.00133,1,0.00973
1512,693,863,310.0,0.0,1072.6966584008057,0.00133,1,0.00973
1513,693,863,310.0,0.0,1072.6966584008057,0.00133,1,0.00973
1514,694,697,251.0,0.0,3394.2467074286837,0.00482,1,0.02826
1515,694,700,310.0,0.0,727.0411824018526,0.00096,1,0.0073
1516,694,700,310.0,0.0,727.0411824018526,0.00096,1,0.0073
1517,694,940,251.0,0.0,1842.1516242292575,0.00262,1,0.01534
1518,695,736,187.0,0.0,2118.7395168947646,0.00308,1,0.01312
1519,695,772,251.0,0.0,2551.2259603353205,0.00362,1,0.02124
1520,696,875,187.0,0.0,1526.4345216001047,0.00222,1,0.00945
1521,696,983,187.0,0.0,4202.396022707925,0.00612,1,0.02601
1522,697,849,187.0,0.0,1922.4628444382158,0.0028,1,0.01233
1523,698,877,206.8,0.0,6623.511060199363,0.00636,1,0.04564
1524,698,958,310.0,0.0,11440.238711190274,0.01516,1,0.11531
1525,701,1913,488.0,0.0,1969.890945924465,0.00231,1,0.01231
1526,701,1913,488.0,0.0,1969.890945924465,0.00231,1,0.01231
1527,701,2652,315.4,0.0,7913.623079827856,0.00921,1,0.05218
1528,702,699,187.0,0.0,6556.953619853884,0.00778,1,0.0343
1529,702,794,187.0,0.0,6377.818287642615,0.0072,1,0.03174
1530,703,682,251.0,0.0,4719.780136020112,0.0067,1,0.0393
1531,703,683,279.0,0.0,5730.381026992935,0.00905,1,0.05304
1532,703,1991,294.0,0.0,8067.895633194329,0.01239,1,0.06159
1533,703,2513,210.8,0.0,3586.20527714398,0.00227,1,0.01248
1534,704,579,208.0,0.0,3982.6147603113186,0.00645,1,0.02841
1535,704,2373,194.4,0.0,7136.011981931648,0.00511,1,0.03132
1536,705,635,251.0,0.0,1610.4266000758782,0.00229,1,0.01293
1537,705,742,187.0,0.0,2377.735070122079,0.00346,1,0.01472
1538,705,907,233.5,0.0,2549.4066685180287,0.00198,1,0.01265
1539,707,671,187.0,0.0,6556.508518017068,0.00799,1,0.03521
1540,708,628,187.0,0.0,2743.673781224966,0.00399,1,0.01757
1541,709,729,187.0,0.0,3744.8647771854585,0.00545,1,0.02401
1542,709,819,310.0,0.0,1661.2119446965687,0.00401,1,0.01705
1543,709,856,409.0,0.0,623.1864634587988,0.00144,1,0.00846
1544,709,894,251.0,0.0,3430.0880668646814,0.00487,1,0.02856
1545,710,759,187.0,0.0,7323.514944265223,0.01066,1,0.04696
1546,710,963,187.0,0.0,3471.6237575323926,0.00505,1,0.02226
1547,711,680,251.0,0.0,2341.9998709781403,0.00318,1,0.01866
1548,711,769,184.3,0.0,2544.791267598209,0.00223,1,0.01496
1549,711,783,187.0,0.0,4876.612993551877,0.00709,1,0.03019
1550,711,908,228.1,0.0,3016.937442682258,0.00337,1,0.01894
1551,711,1002,241.1,0.0,1073.3085791561177,0.00082,1,0.00483
1552,712,752,3146.0,0.0,4648.271906942983,0.00057,1,0.01164
1553,712,989,2768.0,0.0,1574.3942761667056,0.00018,1,0.00364
1554,713,573,409.0,0.0,488.0088128178302,0.00088,1,0.00648
1555,713,708,310.0,0.0,799.5951290418537,0.00151,1,0.00888
1556,716,751,187.0,0.0,4345.5677647843995,0.00632,1,0.02787
1557,716,792,187.0,0.0,5638.557594076005,0.00821,1,0.03616
1558,716,851,251.0,0.0,1138.575485306814,0.00162,1,0.00948
1559,716,882,200.0,0.0,809.0230169143074,0.00105,1,0.00631
1560,717,683,187.0,0.0,7247.428717949033,0.01055,1,0.04486
1561,717,811,234.7,0.0,1960.7397624039347,0.00298,1,0.01789
1562,717,982,264.9,0.0,11094.175134844767,0.00862,1,0.06141
1563,717,996,187.0,0.0,2904.216503840142,0.00598,1,0.02635
1564,719,641,251.0,0.0,2189.018481695682,0.00311,1,0.01823
1565,719,722,251.0,0.0,3733.542948329768,0.00411,1,0.02409
1566,721,610,310.0,0.0,669.4471153231918,0.00088,1,0.00647
1567,721,678,310.0,0.0,716.5348057777953,0.00095,1,0.00693
1568,721,751,251.0,0.0,2641.190303945898,0.00375,1,0.02199
1569,722,749,242.0,0.0,4801.261086609343,0.00248,1,0.01557
1570,723,713,409.0,0.0,716.4673753769653,0.00126,1,0.00958
1571,723,713,409.0,0.0,716.4673753769653,0.00126,1,0.00958
1572,723,713,409.0,0.0,716.4673753769653,0.00126,1,0.00958
1573,723,901,474.0,0.0,949.0305870294513,0.00192,1,0.01457
1574,723,901,474.0,0.0,949.0305870294513,0.00192,1,0.01457
1575,724,658,251.0,0.0,3539.282686626631,0.00503,1,0.02841
1576,725,734,310.0,0.0,3801.130117616756,0.00555,1,0.04069
1577,725,734,310.0,0.0,3801.130117616756,0.00555,1,0.04069
1578,725,834,360.0,0.0,1723.6075183731461,0.00483,1,0.02054
1579,726,892,187.0,0.0,5285.861414475188,0.00769,1,0.03272
1580,727,911,3146.0,0.0,1704.3257651199303,0.00018,1,0.004
1581,727,1748,2768.0,0.0,3245.123088728879,0.00039,1,0.00798
1582,727,1762,2768.0,0.0,3786.7265786805933,0.00045,1,0.00923
1583,728,1010,310.0,0.0,2601.1556033289094,0.00261,1,0.01983
1584,729,700,310.0,0.0,1012.0781649004604,0.00134,1,0.00979
1585,729,700,310.0,0.0,1012.0781649004604,0.00134,1,0.00979
1586,730,854,187.0,0.0,8472.550738632814,0.01253,1,0.05522
1587,730,991,210.7,0.0,453.6022931660807,0.0002,1,0.00131
1588,731,772,251.0,0.0,1034.7153034987455,0.00147,1,0.00831
1589,732,904,187.0,0.0,4677.671423511133,0.00681,1,0.02896
1590,733,601,310.0,0.0,2421.650777803522,0.0032,1,0.02431
1591,733,601,310.0,0.0,2421.650777803522,0.0032,1,0.02431
1592,733,766,251.0,0.0,2481.702734928722,0.00352,1,0.02066
1593,734,816,183.9,0.0,708.1376285892802,0.00057,1,0.00372
1594,734,893,310.0,0.0,2991.930997694488,0.00341,1,0.02495
1595,734,893,310.0,0.0,2991.930997694488,0.00341,1,0.02495
1596,735,613,313.0,0.0,5579.262016214488,0.01355,1,0.05765
1597,736,751,251.0,0.0,1398.0380442831934,0.00199,1,0.01122
1598,736,782,310.0,0.0,2607.788866593044,0.00344,1,0.02618
1599,736,800,187.0,0.0,5077.785180465677,0.00739,1,0.03143
1600,737,778,251.0,0.0,542.1456033215997,0.00077,1,0.00451
1601,737,778,199.7,0.0,681.4148544502831,0.00043,1,0.00265
1602,737,819,409.0,0.0,246.3409706688109,0.00079,1,0.00346
1603,737,819,224.8,0.0,448.1915347132725,0.00028,1,0.00158
1604,737,880,235.6,0.0,780.9004791859284,0.00079,1,0.00465
1605,737,890,310.0,0.0,762.8165076208934,0.00101,1,0.00766
1606,737,890,310.0,0.0,762.8165076208934,0.00101,1,0.00766
1607,737,992,210.1,0.0,487.98163247950026,0.00053,1,0.00352
1608,737,1007,200.4,0.0,1036.128321292668,0.00112,1,0.00604
1609,738,802,251.0,0.0,7483.13935186542,0.01063,1,0.06231
1610,738,811,251.0,0.0,8288.62813833077,0.01177,1,0.06902
1611,738,956,310.0,0.0,9519.473759673281,0.01256,1,0.09556
1612,739,660,187.0,0.0,5495.198141718028,0.008,1,0.03402
1613,739,675,187.0,0.0,5437.897286546287,0.00791,1,0.03487
1614,739,699,187.0,0.0,5498.239663819717,0.008,1,0.03526
1615,739,935,187.0,0.0,6158.607545701244,0.00806,1,0.03551
1616,740,826,2020.0,0.0,5485.616978158061,0.00078,1,0.00941
1617,741,939,223.8,0.0,4807.898490840112,0.00233,1,0.01476
1618,741,1283,187.0,0.0,4629.758170261552,0.00674,1,0.02866
1619,742,870,251.0,0.0,4154.772036299047,0.0059,1,0.03459
1620,742,891,242.0,0.0,448.02799774642506,0.00052,1,0.00307
1621,742,907,310.0,0.0,508.272657316224,0.00067,1,0.0051
1622,742,907,224.2,0.0,702.7855654238601,0.00167,1,0.00733
1623,742,987,251.0,0.0,1443.5454284039458,0.00205,1,0.01202
1624,743,723,409.0,0.0,1095.2895385795337,0.00254,1,0.01433
1625,744,752,2020.0,0.0,3593.562976038703,0.00058,1,0.00708
1626,745,613,251.0,0.0,5280.282978245013,0.0075,1,0.04397
1627,745,698,310.0,0.0,1388.5007831053265,0.00186,1,0.01364
1628,745,900,197.2,0.0,11385.623778273408,0.00918,1,0.06867
1629,747,791,221.1,0.0,2077.7802227612533,0.00241,1,0.01534
1630,747,906,187.0,0.0,2615.328274729894,0.0038,1,0.01619
1631,747,964,251.0,0.0,733.0639308713858,0.00104,1,0.00589
1632,747,964,194.4,0.0,946.4971535427871,0.00119,1,0.00775
1633,747,969,221.1,0.0,879.1072722338699,0.00117,1,0.00575
1634,750,912,187.0,0.0,6196.860784284854,0.00904,1,0.03848
1635,751,659,251.0,0.0,951.2231364122327,0.00135,1,0.00792
1636,751,990,237.0,0.0,3773.931993791188,0.00284,1,0.01659
1637,752,899,2768.0,0.0,733.9906834227301,0.00011,1,0.00234
1638,752,941,2020.0,0.0,5363.807268813499,0.00075,1,0.00906
1639,752,1914,2811.6,0.0,420.4608402231926,4.0e-5,1,0.00077
1640,753,701,409.0,0.0,2857.5538040197534,0.00418,1,0.03177
1641,753,701,409.0,0.0,2857.5538040197534,0.00418,1,0.03177
1642,757,793,187.0,0.0,4293.127400340093,0.00635,1,0.02797
1643,757,793,230.3,0.0,3485.95233983325,0.00281,1,0.02009
1644,758,781,251.0,0.0,1398.146972847921,0.00199,1,0.01164
1645,758,795,221.4,0.0,699.0444501238774,0.00074,1,0.00428
1646,758,954,409.0,0.0,484.6911536195992,0.00112,1,0.00634
1647,758,954,215.8,0.0,918.6222512994258,0.00079,1,0.0049
1648,759,822,210.0,0.0,4488.989549639912,0.00613,1,0.02704
1649,759,867,251.0,0.0,1795.9420904543686,0.00415,1,0.02348
1650,760,803,310.0,0.0,4806.475850906428,0.00634,1,0.04821
1651,761,797,409.0,0.0,1742.2554244327494,0.00303,1,0.02223
1652,762,597,187.0,0.0,1510.3921763487078,0.0022,1,0.00969
1653,762,777,187.0,0.0,2568.149046653619,0.00374,1,0.01647
1654,762,993,310.0,0.0,567.6383209079339,0.00075,1,0.0057
1655,763,824,251.0,0.0,4687.998539782166,0.00671,1,0.03931
1656,764,968,251.0,0.0,609.8162862058191,0.00087,1,0.00508
1657,764,968,217.4,0.0,704.0657214243816,0.00102,1,0.00592
1658,764,969,218.0,0.0,1139.8433755036526,0.00194,1,0.00852
1659,764,969,242.9,0.0,1022.9965247418536,0.00155,1,0.00823
1660,765,850,187.0,0.0,1176.734917845825,0.00171,1,0.00755
1661,765,850,187.0,0.0,1176.734917845825,0.00171,1,0.00755
1662,765,850,208.8,0.0,1053.876578722075,0.00078,1,0.00489
1663,765,910,234.5,0.0,1526.8882342579473,0.00175,1,0.00995
1664,765,954,223.5,0.0,1193.1617863451388,0.00116,1,0.0077
1665,765,959,279.0,0.0,2436.430152882946,0.00438,1,0.01931
1666,766,583,187.0,0.0,3297.361309673737,0.0048,1,0.02041
1667,767,662,187.0,0.0,4893.177880385465,0.00883,1,0.03893
1668,767,902,187.0,0.0,3095.2864244076986,0.00781,1,0.03325
1669,768,661,187.0,0.0,4701.205746940336,0.00567,1,0.0241
1670,769,631,187.0,0.0,5989.380807824059,0.00517,1,0.0228
1671,769,908,238.7,0.0,2291.8147622452097,0.00275,1,0.01824
1672,769,939,187.0,0.0,5435.382607474077,0.00803,1,0.03536
1673,770,952,310.0,0.0,3058.4648327919067,0.00404,1,0.0307
1674,770,952,310.0,0.0,3058.4648327919067,0.00404,1,0.0307
1675,771,822,251.0,0.0,5775.622263756373,0.00911,1,0.05341
1676,773,806,251.0,0.0,2060.862780147257,0.00243,1,0.01424
1677,773,949,310.0,0.0,1057.3421889037984,0.00183,1,0.0134
1678,774,677,187.0,0.0,8980.764294816865,0.00964,1,0.04249
1679,774,2391,240.0,0.0,3720.3419747505163,0.00306,1,0.01713
1680,775,626,187.0,0.0,3840.1817549365423,0.00533,1,0.02268
1681,775,662,310.0,0.0,3788.3243197831935,0.005,1,0.03803
1682,775,892,251.0,0.0,5298.279321877754,0.00753,1,0.04412
1683,776,907,208.2,0.0,4356.1710667065845,0.00451,1,0.03031
1684,777,650,310.0,0.0,428.3727214994784,0.00057,1,0.00414
1685,777,849,409.0,0.0,1165.7525482274436,0.0027,1,0.01582
1686,778,851,222.7,0.0,1034.2731092337506,0.001,1,0.0061
1687,778,880,203.0,0.0,769.4921789559705,0.00071,1,0.00408
1688,778,992,221.4,0.0,730.2402656090593,0.00099,1,0.00606
1689,778,1003,187.0,0.0,3903.9677711927743,0.00568,1,0.02417
1690,778,1007,226.8,0.0,752.757650636553,0.00115,1,0.0056
1691,779,651,187.0,0.0,12113.749873056628,0.01968,1,0.08674
1692,780,798,187.0,0.0,4353.36443867199,0.00634,1,0.02792
1693,780,870,246.3,0.0,1848.655118016868,0.00213,1,0.01341
1694,780,968,187.0,0.0,4235.800930373562,0.00617,1,0.02716
1695,781,879,187.0,0.0,3654.3277540361014,0.00532,1,0.02343
1696,782,843,310.0,0.0,3120.6087316673547,0.00408,1,0.03102
1697,782,843,310.0,0.0,3120.6087316673547,0.00408,1,0.03102
1698,783,818,187.0,0.0,9630.078059527576,0.01401,1,0.06175
1699,783,1002,215.6,0.0,3691.7098108620316,0.00518,1,0.03389
1700,784,924,2020.0,0.0,8635.337076669797,0.00122,1,0.01485
1701,787,1109,2996.5,0.0,7032.474965610881,0.00063,1,0.01062
1702,787,1195,2020.0,0.0,8400.57589423901,0.00119,1,0.01447
1703,787,1231,2055.4,0.0,13741.060093426377,0.00108,1,0.01666
1704,788,2439,369.8,0.0,1362.4775793357492,0.00194,1,0.01196
1705,791,846,283.0,0.0,4412.787993124441,0.00707,1,0.04143
1706,791,918,206.8,0.0,1221.7413563095545,0.00114,1,0.00746
1707,791,968,187.0,0.0,3486.4259242669873,0.00508,1,0.02158
1708,791,994,236.2,0.0,547.2369302010294,0.00081,1,0.00439
1709,792,801,251.0,0.0,3739.5712430314375,0.00731,1,0.03219
1710,792,879,187.0,0.0,2372.395776646135,0.00345,1,0.01469
1711,794,757,187.0,0.0,4563.626683583783,0.00664,1,0.02927
1712,795,954,251.0,0.0,1336.004008083675,0.0019,1,0.01112
1713,795,983,409.0,0.0,623.5151492281368,0.00198,1,0.00875
1714,795,1008,187.0,0.0,2387.700689377412,0.00348,1,0.01531
1715,795,1008,231.5,0.0,1928.7258268405012,0.00187,1,0.01165
1716,796,588,409.0,0.0,995.6257386719531,0.00173,1,0.01314
1717,796,588,409.0,0.0,995.6257386719531,0.00173,1,0.01314
1718,797,650,409.0,0.0,713.4251412551795,0.00124,1,0.0091
1719,797,650,409.0,0.0,713.4251412551795,0.00124,1,0.0091
1720,797,650,409.0,0.0,713.4251412551795,0.00124,1,0.0091
1721,797,916,500.0,0.0,701.4197495724441,0.00149,1,0.0113
1722,797,916,500.0,0.0,701.4197495724441,0.00149,1,0.0113
1723,797,916,500.0,0.0,701.4197495724441,0.00149,1,0.0113
1724,797,916,500.0,0.0,701.4197495724441,0.00149,1,0.0113
1725,798,1003,310.0,0.0,977.7508733329723,0.00129,1,0.00945
1726,798,1003,310.0,0.0,977.7508733329723,0.00129,1,0.00945
1727,799,880,187.0,0.0,3829.0461742276243,0.00558,1,0.0237
1728,799,962,187.0,0.0,911.6943947460644,0.00133,1,0.00585
1729,799,962,231.7,0.0,735.8085965365302,0.00117,1,0.00533
1730,800,901,397.0,0.0,743.7122658988607,0.00126,1,0.00956
1731,801,872,187.0,0.0,5514.691140040601,0.00765,1,0.03373
1732,801,948,310.0,0.0,1527.4207932685597,0.00202,1,0.01533
1733,801,948,310.0,0.0,1527.4207932685597,0.00202,1,0.01533
1734,801,983,187.0,0.0,4353.14809959775,0.00634,1,0.02792
1735,802,748,251.0,0.0,3559.904168792021,0.00506,1,0.02964
1736,803,953,251.0,0.0,3388.6684036360884,0.00474,1,0.02777
1737,804,637,187.0,0.0,5871.733600106337,0.00596,1,0.02626
1738,804,803,251.0,0.0,1426.9118211887273,0.00207,1,0.0117
1739,805,726,187.0,0.0,3397.1286913342215,0.00517,1,0.02281
1740,806,940,324.0,0.0,1714.830864815782,0.00233,1,0.01365
1741,806,940,311.0,0.0,1786.5118977502036,0.002,1,0.01504
1742,807,602,2295.0,0.0,3090.8895314183865,0.0005,1,0.00603
1743,807,857,4352.0,0.0,272.2516355180828,4.0e-5,1,0.00088
1744,807,930,2205.0,0.0,501.31485184285697,5.0e-5,1,0.00091
1745,808,793,251.0,0.0,2222.0376972882177,0.0031,1,0.01817
1746,808,858,216.2,0.0,1635.4251953627315,0.0023,1,0.0132
1747,811,996,251.0,0.0,3980.614129525719,0.00664,1,0.03754
1748,812,582,409.0,0.0,710.7189583974567,0.00128,1,0.00972
1749,812,582,409.0,0.0,710.7189583974567,0.00128,1,0.00972
1750,812,582,409.0,0.0,710.7189583974567,0.00128,1,0.00972
1751,812,1008,409.0,0.0,593.0553913911191,0.00103,1,0.00785
1752,814,991,187.0,0.0,5961.028527557682,0.00868,1,0.03823
1753,815,835,247.0,0.0,4116.051290857197,0.00791,1,0.03365
1754,816,971,310.0,0.0,728.177953611694,0.0017,1,0.01248
1755,817,920,251.0,0.0,5635.961034413044,0.00793,1,0.04646
1756,817,963,187.0,0.0,6077.920680720956,0.00885,1,0.03762
1757,817,999,251.0,0.0,4863.896929206407,0.00513,1,0.03004
1758,818,707,187.0,0.0,12617.692326023507,0.01947,1,0.08578
1759,818,921,187.0,0.0,6868.364705275457,0.00759,1,0.03346
1760,819,849,214.7,0.0,1203.923456766488,0.00086,1,0.00538
1761,819,890,234.8,0.0,624.7705606846258,0.00068,1,0.00363
1762,819,992,187.0,0.0,742.4680242726641,0.00108,1,0.00476
1763,820,879,187.0,0.0,4463.7711451787845,0.00649,1,0.02763
1764,820,950,251.0,0.0,1434.8503566001675,0.00204,1,0.01195
1765,821,657,251.0,0.0,1888.292502561987,0.00268,1,0.01516
1766,821,853,232.9,0.0,984.8280891709819,0.00071,1,0.00529
1767,821,869,251.0,0.0,3363.480013391285,0.00478,1,0.02801
1768,821,905,187.0,0.0,3906.652887870085,0.00568,1,0.02418
1769,822,1001,251.0,0.0,7246.31863335891,0.01075,1,0.063
1770,823,749,251.0,0.0,5853.227709683141,0.00365,1,0.02142
1771,823,1947,264.1,0.0,425.7789112191733,0.00134,1,0.00639
1772,823,2248,207.2,0.0,1731.9226705661335,0.00127,1,0.00797
1773,824,645,301.0,0.0,1623.814650705037,0.0038,1,0.01676
1774,824,855,219.0,0.0,6768.813362288115,0.00953,1,0.04199
1775,824,855,219.0,0.0,6768.813362288115,0.00953,1,0.04199
1776,825,986,207.2,0.0,3548.4297683505665,0.00189,1,0.0105
1777,826,896,2020.0,0.0,5229.179303374891,0.00074,1,0.00901
1778,827,825,251.0,0.0,1212.9266770421862,0.00202,1,0.01184
1779,827,986,310.0,0.0,1961.5417219381343,0.00246,1,0.01871
1780,831,980,310.0,0.0,394.66173322550645,0.00377,1,0.02759
1781,831,980,232.2,0.0,526.8955094741904,0.00056,1,0.00379
1782,832,163,251.0,0.0,4004.5045381447926,0.00569,1,0.03334
1783,832,177,291.0,0.0,4598.8450301100975,0.00757,1,0.0428
1784,832,2559,195.2,0.0,15385.147238446038,0.0082,1,0.0445
1785,833,603,187.0,0.0,7931.9614761582325,0.0115,1,0.05069
1786,833,660,150.0,0.0,16342.90880843935,0.018,1,0.078
1787,833,779,187.0,0.0,11618.894221920602,0.01945,1,0.08572
1788,833,2340,253.1,0.0,3471.399045373484,0.00362,1,0.02339
1789,834,813,310.0,0.0,1251.5315121496997,0.0022,1,0.01287
1790,836,572,310.0,0.0,496.23218082921096,0.00065,1,0.00498
1791,836,962,310.0,0.0,365.1021506255148,0.00048,1,0.00367
1792,836,962,310.0,0.0,365.1021506255148,0.00048,1,0.00367
1793,836,962,228.1,0.0,496.193190240726,0.00035,1,0.00206
1794,837,702,251.0,0.0,6013.281797547244,0.00545,1,0.03196
1795,837,883,295.0,0.0,5147.277785788512,0.00613,1,0.03593
1796,838,839,409.0,0.0,1151.9532862186527,0.00267,1,0.01563
1797,838,852,375.8,0.0,1739.4629424584264,0.00272,1,0.01887
1798,838,872,258.0,0.0,966.1027140716576,0.00086,1,0.00537
1799,838,964,187.0,0.0,4808.985754516558,0.00699,1,0.03084
1800,839,796,310.0,0.0,1365.142496729205,0.0018,1,0.0137
1801,839,796,310.0,0.0,1365.142496729205,0.0018,1,0.0137
1802,839,852,187.0,0.0,2752.6302369775913,0.004,1,0.01704
1803,840,878,310.0,0.0,3059.842883549438,0.00404,1,0.03072
1804,840,878,310.0,0.0,3059.842883549438,0.00404,1,0.03072
1805,840,931,409.0,0.0,2763.763628197686,0.00355,1,0.02603
1806,840,931,409.0,0.0,2763.763628197686,0.00355,1,0.02603
1807,841,697,251.0,0.0,815.4172641202383,0.00116,1,0.00679
1808,842,844,2020.0,0.0,780.3050672404004,0.00011,1,0.00134
1809,842,970,2768.0,0.0,6085.784097265743,0.00069,1,0.01404
1810,843,929,409.0,0.0,1204.7078607076362,0.00214,1,0.01566
1811,845,646,310.0,0.0,1336.1920120277994,0.00176,1,0.01289
1812,845,646,310.0,0.0,1336.1920120277994,0.00176,1,0.01289
1813,845,646,310.0,0.0,1336.1920120277994,0.00176,1,0.01289
1814,846,588,310.0,0.0,2022.152202100523,0.00263,1,0.02
1815,846,588,310.0,0.0,2022.152202100523,0.00263,1,0.02
1816,846,720,251.0,0.0,3084.1807243966446,0.00438,1,0.02476
1817,847,772,310.0,0.0,1298.4135230935606,0.00171,1,0.01303
1818,847,881,310.0,0.0,844.0361548690306,0.00111,1,0.00847
1819,847,881,310.0,0.0,844.0361548690306,0.00111,1,0.00847
1820,848,726,251.0,0.0,2178.281279564628,0.00366,1,0.02147
1821,848,805,310.0,0.0,1793.3821589753652,0.00332,1,0.01947
1822,848,889,409.0,0.0,520.2655577376047,0.0016,1,0.01174
1823,850,879,187.0,0.0,4094.963477124567,0.00596,1,0.02626
1824,850,910,409.0,0.0,507.6479991042552,0.00162,1,0.00712
1825,850,910,252.3,0.0,822.9410687024985,0.00131,1,0.00763
1826,850,964,251.0,0.0,2964.19827993447,0.00421,1,0.02468
