Branch
Nom kV (Max),From Number,From Name,To Number,To Name,Circuit,Status,Branch Device Type,Xfrmr,MW From ,Lim MVA,% of MVA Limit (Max),MW Loss
115.0,7336,STAFFORD 0,7147,HOUSTON 78 0,4,Closed,Line,NO,118.0,221.0,55.0,0.24
115.0,7336,STAFFORD 0,7147,HOUSTON 78 0,3,Closed,Line,NO,118.0,221.0,55.0,0.24
115.0,7011,CONROE 1 0,7300,CONROE 2 0,1,Closed,Line,NO,57.9,149.0,55.0,0.36
115.0,6256,AUSTIN 2 2,6330,AUSTIN 9 0,1,Closed,Line,NO,83.2,151.9,55.0,0.40
115.0,3138,MENARD 0,3142,GOODFELLOW AFB 0,1,Closed,Line,NO,-116.5,220.0,54.9,3.61
115.0,7152,HOUSTON 51 0,7188,HOUSTON 4 2,1,Closed,Line,NO,-99.0,181.0,54.8,0.19
115.0,7152,HOUSTON 51 0,7188,HOUSTON 4 2,2,Closed,Line,NO,-99.0,181.0,54.8,0.19
115.0,12718,GAIL 1 1,13002,LAMESA 2 1,1,Closed,Line,NO,-108.5,199.6,54.8,0.72
115.0,4177,BRUNI 1 1,4176,BRUNI 1 0,1,Closed,Transformer,YES,102.7,187.6,54.7,0.16
161.0,2043,SADLER 0,2044,WHITESBORO 0,1,Closed,Line,NO,-114.8,214.5,54.7,0.26
161.0,2012,PANHANDLE 2 1,12866,CLAUDE 1 1,1,Closed,Line,NO,152.7,282.0,54.7,0.94
161.0,5446,HEWITT 0,5328,RIESEL 2 0,1,Closed,Line,NO,-99.5,187.0,54.6,0.88
115.0,6137,AUSTIN 35 0,6217,AUSTIN 36 0,1,Closed,Line,NO,74.2,137.0,54.6,0.43
230.0,3042,SILVER 1,3041,SILVER 0,1,Closed,Transformer,YES,131.0,240.0,54.6,0.53
161.0,5429,FORT WORTH 18 0,5291,FORT WORTH 25 0,1,Closed,Line,NO,-101.5,187.0,54.6,0.55
161.0,2111,ARCHER CITY 0,5187,OLNEY 2 0,1,Closed,Line,NO,187.9,345.0,54.6,4.54
115.0,7001,INEZ 0,7337,EDNA 0,1,Closed,Line,NO,71.7,133.0,54.5,2.12
115.0,7260,CHANNELVIEW 2 0,7243,CROSBY 0,2,Closed,Line,NO,145.5,267.0,54.5,1.02
115.0,7260,CHANNELVIEW 2 0,7243,CROSBY 0,1,Closed,Line,NO,145.5,267.0,54.5,1.02
115.0,13137,FORT STOCKTON 6 1,13364,GIRVIN 1 1,1,Closed,Line,NO,67.2,123.5,54.5,0.26
115.0,7247,DAMON 0,13271,DAMON 2 1,1,Closed,Line,NO,109.0,206.8,54.5,0.33
115.0,7028,HOUSTON 72 0,7147,HOUSTON 78 0,1,Closed,Line,NO,-123.0,300.0,54.5,0.28
115.0,7147,HOUSTON 78 0,7028,HOUSTON 72 0,2,Closed,Line,NO,123.3,300.0,54.5,0.28
161.0,5447,ARLINGTON 11 0,5104,FORT WORTH 8 0,1,Closed,Line,NO,-197.0,363.0,54.5,0.52
161.0,5447,ARLINGTON 11 0,5104,FORT WORTH 8 0,2,Closed,Line,NO,-197.0,363.0,54.5,0.52
500.0,2017,PANHANDLE 4 0,2127,MIAMI 0,1,Closed,Line,NO,1092.5,2020.0,54.4,9.89
115.0,6094,SAN ANTONIO 14 0,6037,SAN ANTONIO 12 1,2,Closed,Line,NO,-136.1,251.0,54.4,0.42
115.0,6094,SAN ANTONIO 14 0,6037,SAN ANTONIO 12 1,1,Closed,Line,NO,-136.1,251.0,54.4,0.42
500.0,7304,WHARTON 1 0,7095,WADSWORTH 0,1,Closed,Line,NO,-1090.7,2020.0,54.4,7.97
161.0,5117,FORT WORTH 5 0,5216,FORT WORTH 6 0,2,Closed,Line,NO,-110.9,228.0,54.4,0.09
161.0,5456,GORMAN 0,13282,CISCO 3 1,1,Closed,Line,NO,-205.1,382.6,54.4,1.97
500.0,8158,BRYAN 1 0,8030,SHIRO 0,1,Closed,Line,NO,1096.4,2020.0,54.3,7.82
115.0,6001,CONVERSE 0,6283,SAINT HEDWIG 0,1,Closed,Line,NO,-36.0,98.0,54.3,0.39
161.0,5012,DENTON 5 0,13266,DECATUR 1 1,1,Closed,Line,NO,-100.4,209.6,54.2,0.41
500.0,5055,GRAHAM 0,5196,BRYSON 1 0,1,Closed,Line,NO,1093.1,2020.0,54.2,4.00
115.0,6200,SAN ANTONIO 18 0,6225,SAN ANTONIO 27 0,1,Closed,Line,NO,52.3,98.0,54.2,0.07
161.0,5210,BEDFORD 2 0,5233,EULESS 1 0,1,Closed,Line,NO,131.9,251.0,54.2,0.36
500.0,7135,LAPORTE 5,7130,LAPORTE 0,1,Closed,Transformer,YES,29.0,54.1,54.2,0.03
500.0,12777,BREMOND 4,8155,BREMOND 0,1,Closed,Transformer,YES,95.0,185.4,54.1,0.02
115.0,6232,DEL VALLE 0,6194,AUSTIN 18 0,1,Closed,Line,NO,109.5,221.0,54.1,0.82
161.0,5090,DALLAS 15 0,5189,DALLAS 20 0,1,Closed,Line,NO,-79.5,180.7,54.1,0.06
115.0,7303,BLESSING 0,7393,VAN VLECK 0,1,Closed,Line,NO,49.2,98.0,54.1,1.90
161.0,5337,JACKSBORO 2 0,5119,PERRIN 0,1,Closed,Line,NO,100.0,187.0,54.0,1.10
115.0,2074,JAYTON 1,3115,ROTAN 0,1,Closed,Line,NO,-117.8,221.0,54.0,0.71
115.0,12976,BISHOP 1 1,4020,CORPUS CHRISTI 16 0,1,Closed,Line,NO,123.1,228.0,54.0,1.18
115.0,12976,BISHOP 1 1,4020,CORPUS CHRISTI 16 0,2,Closed,Line,NO,123.1,228.0,54.0,1.18
115.0,12607,ROBERT LEE 1 1,13280,STERLING 1 1,2,Closed,Line,NO,87.2,164.1,54.0,0.62
115.0,12607,ROBERT LEE 1 1,13280,STERLING 1 1,1,Closed,Line,NO,87.2,164.1,54.0,0.62
115.0,3070,NOLAN 0,3083,MERKEL 1 1,1,Closed,Line,NO,-74.0,138.5,54.0,0.26
115.0,1008,IRAAN 2 0,1036,CRANE 0,1,Closed,Line,NO,99.2,184.0,54.0,1.40
161.0,5292,FORT WORTH 27 0,5249,FORT WORTH 29 0,1,Closed,Line,NO,-165.7,310.0,54.0,0.49
161.0,5292,FORT WORTH 27 0,5249,FORT WORTH 29 0,2,Closed,Line,NO,-165.7,310.0,54.0,0.49
115.0,13222,HASKELL 3 1,13315,HASKELL 4 1,1,Closed,Line,NO,177.4,330.0,53.9,0.91
500.0,7096,WADSWORTH 1,7095,WADSWORTH 0,1,Closed,Transformer,YES,-454.6,846.0,53.9,0.43
115.0,4033,LAREDO 6 0,4101,LAREDO 3 0,1,Closed,Line,NO,-240.6,450.0,53.9,2.02
500.0,6075,LA GRANGE 0,6101,WINCHESTER 0,1,Closed,Line,NO,-1083.2,2020.0,53.9,3.75
115.0,4068,ELSA 0,4186,SANTA ROSA 2 0,1,Closed,Line,NO,-77.7,149.0,53.9,1.13
230.0,7157,SPRING 2 1,7156,SPRING 2 0,1,Closed,Transformer,YES,-227.0,424.0,53.9,0.18
230.0,7157,SPRING 2 1,7156,SPRING 2 0,3,Closed,Transformer,YES,-227.0,424.0,53.9,0.18
230.0,7157,SPRING 2 1,7156,SPRING 2 0,2,Closed,Transformer,YES,-227.0,424.0,53.9,0.18
115.0,7431,CONROE 6 0,7036,CONROE 5 1,2,Closed,Line,NO,-139.6,261.0,53.8,0.87
115.0,7431,CONROE 6 0,7036,CONROE 5 1,1,Closed,Line,NO,-139.6,261.0,53.8,0.87
230.0,12612,SAN ANTONIO 22 5,6152,SAN ANTONIO 22 0,1,Closed,Transformer,YES,104.8,200.9,53.8,0.22
161.0,2033,LEONARD 0,5288,WOLFE CITY 0,1,Closed,Line,NO,-131.1,254.0,53.8,1.69
115.0,8017,FRANKSTON 0,8040,MURCHISON 0,1,Closed,Line,NO,-50.9,98.0,53.8,0.40
115.0,7060,POINT COMFORT 2 2,13122,PORT LAVACA 1 1,1,Closed,Line,NO,-115.8,216.0,53.8,0.18
115.0,7425,HOUSTON 86 0,7246,HOUSTON 89 0,1,Closed,Line,NO,52.5,98.0,53.7,0.20
161.0,5003,GARLAND 5 0,5308,SUNNYVALE 0,1,Closed,Line,NO,-180.6,338.1,53.7,0.68
161.0,5163,NOLANVILLE 0,5132,BELTON 1,1,Closed,Line,NO,-133.8,251.0,53.7,0.57
230.0,7036,CONROE 5 1,7035,CONROE 5 0,1,Closed,Transformer,YES,-196.2,368.0,53.7,0.14
230.0,7036,CONROE 5 1,7035,CONROE 5 0,2,Closed,Transformer,YES,-196.2,368.0,53.7,0.14
230.0,6153,SAN ANTONIO 22 1,6152,SAN ANTONIO 22 0,1,Closed,Transformer,YES,-81.1,155.0,53.7,0.19
115.0,5060,MABANK 2 1,8065,TRINIDAD 2 0,1,Closed,Line,NO,-73.1,137.0,53.7,0.38
115.0,4086,RIO HONDO 0,4049,SEBASTIAN 2 0,1,Closed,Line,NO,-78.9,149.0,53.6,0.55
115.0,3104,BUCHANAN DAM 1 0,3101,BUCHANAN DAM 2 0,1,Closed,Line,NO,-60.6,115.0,53.6,0.52
115.0,6138,PIPE CREEK 0,6286,BOERNE 2 1,1,Closed,Line,NO,-78.4,149.0,53.6,1.25
115.0,6055,BERGHEIM 0,6286,BOERNE 2 1,1,Closed,Line,NO,49.9,98.0,53.6,0.23
161.0,5286,DUBLIN 2 0,5112,HICO 0,1,Closed,Line,NO,78.1,150.0,53.6,1.12
115.0,8054,BUFFALO 0,8092,OAKWOOD 0,1,Closed,Line,NO,52.4,98.0,53.6,0.26
500.0,5120,BROWNWOOD 0,5239,GOLDTHWAITE 1 0,3,Closed,Line,NO,1447.3,2724.7,53.6,9.10
500.0,5120,BROWNWOOD 0,5239,GOLDTHWAITE 1 0,2,Closed,Line,NO,1447.3,2724.7,53.6,9.10
230.0,12791,BIG LAKE 230,12594,RANKIN 1 230,1,Closed,Line,NO,-210.6,405.4,53.6,2.16
115.0,4189,CARRIZO SPRINGS 0,4143,DILLEY 0,1,Closed,Line,NO,87.5,169.0,53.5,2.32
161.0,2114,PARIS 1 1,12953,PARIS 4 1,1,Closed,Line,NO,-152.1,284.9,53.5,0.30
115.0,6278,KYLE 1,6218,LOCKHART 0,1,Closed,Line,NO,79.4,149.0,53.5,0.62
500.0,6302,NEW BRAUNFELS 1 4,6298,NEW BRAUNFELS 1 0,1,Closed,Transformer,YES,150.0,284.1,53.5,0.18
500.0,5018,JACKSBORO 1 0,5361,BRIDGEPORT 0,1,Closed,Line,NO,1319.2,2468.4,53.4,4.12
500.0,5018,JACKSBORO 1 0,5361,BRIDGEPORT 0,2,Closed,Line,NO,1319.2,2468.4,53.4,4.12
500.0,6119,CEDAR PARK 1,6118,CEDAR PARK 0,1,Closed,Transformer,YES,-603.6,1133.0,53.4,0.75
161.0,5234,FRISCO 1 0,5296,MCKINNEY 1 1,2,Closed,Line,NO,-160.9,310.0,53.4,1.08
161.0,5234,FRISCO 1 0,5296,MCKINNEY 1 1,1,Closed,Line,NO,-160.9,310.0,53.4,1.08
115.0,13319,TBD 2 1,13416,ORLA 1 1,1,Closed,Line,NO,-135.7,265.0,53.4,5.37
115.0,13397,FORT STOCKTON 11 1,13400,ALPINE 2 1,1,Closed,Line,NO,-63.8,121.0,53.4,0.82
115.0,13270,LUBBOCK 1 1,13377,LUBOCK 1 1,1,Closed,Line,NO,-113.0,217.0,53.4,1.27
115.0,7120,HOUSTON 3 0,7427,HOUSTON 87 0,1,Closed,Line,NO,117.0,221.0,53.3,0.22
115.0,7427,HOUSTON 87 0,7120,HOUSTON 3 0,2,Closed,Line,NO,-116.8,221.0,53.3,0.22
500.0,12508,FORNEY 5,12505,FORNEY 500,1,Closed,Transformer,YES,120.0,230.1,53.3,0.12
115.0,7215,SPRING 5 0,7431,CONROE 6 0,1,Closed,Line,NO,-139.2,266.0,53.3,0.93
115.0,1054,STANTON 0,1128,IND W TWFV 16_115,2,Closed,Line,NO,123.6,256.0,53.3,1.48
115.0,1054,STANTON 0,1128,IND W TWFV 16_115,1,Closed,Line,NO,123.6,256.0,53.3,1.48
115.0,7243,CROSBY 0,7054,HOUSTON 11 0,1,Closed,Line,NO,117.6,221.0,53.3,0.74
230.0,4162,CORPUS CHRISTI 1 4,4158,CORPUS CHRISTI 1 0,1,Closed,Transformer,YES,118.2,222.4,53.3,0.49
161.0,5273,COPPELL 0,5339,SOUTHLAKE 0,1,Closed,Line,NO,-98.1,187.0,53.3,0.61
230.0,3078,HERMLEIGH 0,1111,IND W TWFV 8_230,1,Closed,Line,NO,204.5,384.3,53.3,1.08
115.0,4101,LAREDO 3 0,13228,LAREDO 8 1,1,Closed,Line,NO,-70.0,132.0,53.2,0.20
161.0,5287,ARLINGTON 2 0,5266,CEDAR HILL 0,1,Closed,Line,NO,-112.2,310.0,53.2,0.58
161.0,2050,PATTONVILLE 0,5268,COMMERCE 0,2,Closed,Line,NO,113.0,213.0,53.1,1.56
161.0,2050,PATTONVILLE 0,5268,COMMERCE 0,1,Closed,Line,NO,113.0,213.0,53.1,1.56
230.0,3046,ROSCOE 5 0,1111,IND W TWFV 8_230,4,Closed,Line,NO,-389.0,765.0,53.1,6.65
230.0,3046,ROSCOE 5 0,1111,IND W TWFV 8_230,1,Closed,Line,NO,-389.0,765.0,53.1,6.65
230.0,3046,ROSCOE 5 0,1111,IND W TWFV 8_230,3,Closed,Line,NO,-389.0,765.0,53.1,6.65
230.0,3046,ROSCOE 5 0,1111,IND W TWFV 8_230,2,Closed,Line,NO,-389.0,765.0,53.1,6.65
115.0,7027,SPRING 1 0,7234,PORTER 0,2,Closed,Line,NO,76.6,148.0,53.1,0.23
500.0,5239,GOLDTHWAITE 1 0,6210,MARBLE FALLS 2 0,1,Closed,Line,NO,1067.3,2020.0,53.1,13.70
230.0,7034,PORT LAVACA 5,7029,PORT LAVACA 0,1,Closed,Transformer,YES,15.0,28.3,53.1,0.01
115.0,7185,MISSOURI CITY 2 1,7336,STAFFORD 0,1,Closed,Line,NO,104.4,197.2,53.1,0.77
161.0,5435,SANTO 0,5471,MINGUS 0,1,Closed,Line,NO,-97.1,187.0,53.1,1.13
115.0,6168,SAN ANTONIO 45 0,6209,MICO 0,1,Closed,Line,NO,-73.6,149.0,53.0,1.13
161.0,3134,SNYDER 2 1,3079,HERMLEIGH 1,1,Closed,Line,NO,98.4,187.0,53.0,1.25
161.0,2130,HASKELL 0,12783,HASKELL 1 1,2,Closed,Line,NO,178.7,337.6,52.9,0.70
161.0,2130,HASKELL 0,12783,HASKELL 1 1,1,Closed,Line,NO,178.7,337.6,52.9,0.70
161.0,2130,HASKELL 0,12783,HASKELL 1 1,3,Closed,Line,NO,178.7,337.6,52.9,0.70
230.0,3027,ABILENE 2 1,3026,ABILENE 2 0,1,Closed,Transformer,YES,201.2,400.0,52.9,1.08
115.0,4027,MCALLEN 3 0,4040,MISSION 4 1,1,Closed,Line,NO,119.1,243.8,52.9,0.07
115.0,4027,MCALLEN 3 0,4040,MISSION 4 1,2,Closed,Line,NO,119.1,243.8,52.9,0.07
115.0,8086,FRANKLIN 4,8010,MARQUEZ 0,1,Closed,Line,NO,48.8,98.0,52.9,0.38
230.0,6322,FLORESVILLE 1,6321,FLORESVILLE 0,1,Closed,Transformer,YES,-131.4,249.0,52.8,0.19
115.0,7127,SUGAR LAND 2 2,7348,THOMPSONS 2,3,Closed,Line,NO,-118.4,225.1,52.8,0.09
115.0,7127,SUGAR LAND 2 2,7348,THOMPSONS 2,4,Closed,Line,NO,-118.4,225.1,52.8,0.09
115.0,7127,SUGAR LAND 2 2,7348,THOMPSONS 2,1,Closed,Line,NO,-118.4,225.1,52.8,0.09
115.0,7127,SUGAR LAND 2 2,7348,THOMPSONS 2,2,Closed,Line,NO,-118.4,225.1,52.8,0.09
230.0,3133,SNYDER 2 0,3096,FLUVANNA 2 0,1,Closed,Line,NO,-279.6,538.0,52.8,2.93
161.0,5370,LEWISVILLE 2 0,5253,FLOWER MOUND 1 0,2,Closed,Line,NO,209.4,397.0,52.8,0.54
161.0,5253,FLOWER MOUND 1 0,5370,LEWISVILLE 2 0,1,Closed,Line,NO,-208.9,397.0,52.8,0.54
115.0,3094,MERKEL 2 0,3131,TUSOCOLA 0,1,Closed,Line,NO,128.3,243.2,52.8,0.42
115.0,7020,NURSERY 2,6173,CUERO 2 1,1,Closed,Line,NO,62.1,120.0,52.7,1.45
115.0,7203,WEST COLUMBIA 0,7313,LAKE JACKSON 1,1,Closed,Line,NO,77.9,150.0,52.7,1.06
115.0,13270,LUBBOCK 1 1,13417,LUBBOCK 2 1,1,Closed,Line,NO,-111.6,214.0,52.7,0.57
230.0,8140,COLLEGE STATION 2 1,8139,COLLEGE STATION 2 0,1,Closed,Transformer,YES,-190.6,365.0,52.7,0.13
115.0,6016,SAN ANTONIO 40 0,6356,SAN ANTONIO 34 0,1,Closed,Line,NO,113.7,400.0,52.7,1.32
161.0,2129,TRENTON 0,2033,LEONARD 0,1,Closed,Line,NO,-173.7,338.0,52.7,1.62
500.0,6046,SAN ANTONIO 2 1,6045,SAN ANTONIO 2 0,1,Closed,Transformer,YES,-629.9,1198.0,52.7,0.31
500.0,2127,MIAMI 0,2011,PANHANDLE 2 0,1,Closed,Line,NO,-1047.2,2020.0,52.6,11.17
161.0,5351,GARLAND 1 1,5431,ROCKWALL 2 0,1,Closed,Line,NO,129.3,251.0,52.6,0.78
115.0,6226,BLANCO 0,6055,BERGHEIM 0,1,Closed,Line,NO,58.8,114.0,52.6,0.62
500.0,7007,PASADENA 2 5,7002,PASADENA 2 0,1,Closed,Transformer,YES,126.2,241.9,52.6,0.13
230.0,3083,MERKEL 1 1,3082,MERKEL 1 0,1,Closed,Transformer,YES,75.0,143.8,52.5,0.09
161.0,2061,VERNON 1 0,13349,VERNON 4 1,1,Closed,Line,NO,-130.9,250.7,52.5,0.32
500.0,5164,DENTON 1 0,5204,POOLVILLE 0,1,Closed,Line,NO,-1629.9,3146.0,52.5,15.21
115.0,8010,MARQUEZ 0,8001,NORMANGEE 0,1,Closed,Line,NO,74.4,149.0,52.5,0.63
115.0,12626,CORPUS CHRISTI 14 3,4168,CORPUS CHRISTI 14 0,1,Closed,Transformer,YES,126.2,242.3,52.4,0.24
115.0,1003,O DONNELL 1 0,1022,O DONNELL 2 0,1,Closed,Line,NO,-232.8,450.0,52.3,2.52
500.0,7125,SUGAR LAND 2 0,7304,WHARTON 1 0,1,Closed,Line,NO,-2050.2,3942.0,52.3,12.35
500.0,6073,MARION 1 7,6066,MARION 1 0,1,Closed,Transformer,YES,121.2,235.1,52.3,0.12
500.0,1095,IND W TWFV 1_500,12613,HORSESHOE BAY 500,1,Closed,Line,NO,1398.8,2700.0,52.3,65.34
115.0,13306,LAMESA 3 1,13317,LAMESA 4 1,1,Closed,Line,NO,67.5,129.7,52.3,0.03
115.0,3106,BUCHANAN DAM 1 2,3104,BUCHANAN DAM 1 0,1,Closed,Transformer,YES,18.3,37.5,52.2,0.04
161.0,5027,FORT WORTH 23 0,5441,FORT WORTH 20 0,1,Closed,Line,NO,-121.5,252.0,52.2,0.08
161.0,5286,DUBLIN 2 0,13018,STEPHENVILLE 1 1,1,Closed,Line,NO,-131.2,253.1,52.2,0.61
115.0,3038,ROSCOE 2 1,3121,ROSCOE 1 0,1,Closed,Line,NO,75.8,155.0,52.2,0.24
115.0,5459,HOLLAND 1,5391,ROGERS 1,1,Closed,Line,NO,-46.9,98.0,52.2,0.23
115.0,3138,MENARD 0,3146,JUNCTION 0,1,Closed,Line,NO,-75.5,149.0,52.2,2.11
115.0,12645,MCALLEN 1 5,4122,MCALLEN 1 0,1,Closed,Transformer,YES,116.8,234.0,52.2,0.10
230.0,1119,IND W TWFV 12_230,1121,IND W TWFV 13_230,1,Closed,Line,NO,-306.3,593.6,52.2,2.47
115.0,1073,ODESSA 1 2,1071,ODESSA 1 0,1,Closed,Transformer,YES,85.7,248.6,52.2,0.17
230.0,12630,OZONA 1 230,12811,BIG LAKE 1 230,1,Closed,Line,NO,402.3,773.0,52.1,3.80
115.0,4025,CHRISTINE 1,4117,JOURDANTON 0,3,Closed,Line,NO,92.6,178.2,52.0,0.28
115.0,4025,CHRISTINE 1,4117,JOURDANTON 0,2,Closed,Line,NO,92.6,178.2,52.0,0.28
115.0,8069,JEWETT 1 2,8132,TEAGUE 0,1,Closed,Line,NO,50.6,102.7,52.0,0.10
115.0,3066,BRADY 0,13142,BRADY 1 1,2,Closed,Line,NO,-124.1,242.0,52.0,1.24
115.0,3066,BRADY 0,13142,BRADY 1 1,1,Closed,Line,NO,-124.1,242.0,52.0,1.24
115.0,7262,BAY CITY 1,13402,SWEENY 2 1,1,Closed,Line,NO,78.3,157.0,52.0,0.66
115.0,12860,ANGLETON 1 1,13232,ANGLETON 2 1,1,Closed,Line,NO,-99.9,203.0,51.9,0.02
161.0,5374,BALCH SPRINGS 0,5158,MESQUITE 2 0,2,Closed,Line,NO,248.6,500.0,51.9,0.92
161.0,5374,BALCH SPRINGS 0,5158,MESQUITE 2 0,1,Closed,Line,NO,248.6,500.0,51.9,0.92
500.0,12563,EDINBURG 2 5,12560,EDINBURG 2 500,1,Closed,Transformer,YES,135.0,263.3,51.9,0.07
500.0,12696,NEEDVILLE 500,7341,KATY 3 0,1,Closed,Line,NO,1166.7,2250.0,51.9,3.58
230.0,1111,IND W TWFV 8_230,1133,IND W TWFV 19_230,1,Closed,Line,NO,-356.4,701.4,51.8,3.95
115.0,1008,IRAAN 2 0,1069,IRAAN 1 0,1,Closed,Line,NO,76.7,149.0,51.8,0.47
230.0,3078,HERMLEIGH 0,3133,SNYDER 2 0,1,Closed,Line,NO,-342.2,672.0,51.8,4.88
230.0,3078,HERMLEIGH 0,3133,SNYDER 2 0,2,Closed,Line,NO,-342.2,672.0,51.8,4.88
161.0,5150,BRYSON 2 0,5432,WEATHERFORD 3 0,1,Closed,Line,NO,158.5,310.0,51.8,3.80
115.0,4043,FALCON HEIGHTS 2 0,4119,ROMA 0,1,Closed,Line,NO,232.1,450.0,51.8,6.12
161.0,2048,CROSBYTON 0,12882,FLOYDADA 1 1,1,Closed,Line,NO,318.1,615.0,51.8,1.84
115.0,7039,SUGAR LAND 3 2,7101,HOUSTON 88 0,2,Closed,Line,NO,114.4,221.0,51.7,0.36
115.0,7039,SUGAR LAND 3 2,7101,HOUSTON 88 0,1,Closed,Line,NO,114.4,221.0,51.7,0.36
115.0,7039,SUGAR LAND 3 2,7101,HOUSTON 88 0,3,Closed,Line,NO,114.4,221.0,51.7,0.36
115.0,13087,FORT STOCKTON 5 1,13371,GIRVIN 2 1,1,Closed,Line,NO,70.6,136.7,51.7,0.34
115.0,6137,AUSTIN 35 0,6207,LEANDER 2 0,1,Closed,Line,NO,-52.6,111.6,51.7,0.10
161.0,2124,VAN ALSTYNE 0,2106,WHITEWRIGHT 0,1,Closed,Line,NO,-129.0,251.0,51.7,0.80
115.0,4069,CORPUS CHRISTI 17 0,4099,ODEM 0,1,Closed,Line,NO,-53.9,107.4,51.7,0.89
500.0,8079,MT. ENTERPRISE 5,8074,MT. ENTERPRISE 0,1,Closed,Transformer,YES,112.4,218.2,51.7,0.07
161.0,5097,EULESS 2 0,5028,FORT WORTH 1 0,2,Closed,Line,NO,157.9,310.0,51.7,0.24
161.0,5097,EULESS 2 0,5028,FORT WORTH 1 0,1,Closed,Line,NO,157.9,310.0,51.7,0.24
500.0,5084,MCKINNEY 3 1,5083,MCKINNEY 3 0,1,Closed,Transformer,YES,-661.3,1295.0,51.7,1.04
161.0,5125,ARLINGTON 6 0,5330,ARLINGTON 4 0,3,Closed,Line,NO,108.2,211.4,51.6,0.13
230.0,4060,GREGORY 4,4056,GREGORY 0,1,Closed,Transformer,YES,120.0,232.8,51.6,0.19
115.0,13313,UVALDE 1 1,13337,UVALDE 3 1,1,Closed,Line,NO,71.4,138.4,51.6,0.13
115.0,8008,CHANDLER 0,8053,ATHENS 1 0,1,Closed,Line,NO,-49.6,98.0,51.6,0.40
115.0,6091,WIMBERLEY 0,6176,AUSTIN 39 0,1,Closed,Line,NO,-106.7,221.0,51.5,2.48
115.0,12996,HAMLIN 1 1,13079,ANSON 1 1,1,Closed,Line,NO,83.4,162.0,51.5,0.14
161.0,5156,May-00,13051,COMANCHE 1 1,1,Closed,Line,NO,97.3,194.4,51.5,0.48
115.0,7432,MADISONVILLE 0,8003,CENTERVILLE 0,1,Closed,Line,NO,-49.6,98.0,51.5,0.71
500.0,7026,BACLIFF 0,12761,BACLIFF 500,1,Closed,Transformer,YES,-298.4,600.0,51.5,0.09
161.0,5245,GRAPEVINE 0,5339,SOUTHLAKE 0,1,Closed,Line,NO,-61.0,187.0,51.5,0.31
115.0,7101,HOUSTON 88 0,7120,HOUSTON 3 0,2,Closed,Line,NO,82.6,169.5,51.5,0.12
115.0,7101,HOUSTON 88 0,7120,HOUSTON 3 0,1,Closed,Line,NO,82.6,169.5,51.5,0.12
115.0,1047,MONAHANS 1 0,1013,MONAHANS 2 0,1,Closed,Line,NO,-125.1,292.0,51.4,1.98
115.0,13274,MCCAMEY 5 1,13277,FORT STOCKTON 10 1,1,Closed,Line,NO,-55.6,108.4,51.4,0.03
161.0,2114,PARIS 1 1,12986,PARIS 5 1,1,Closed,Line,NO,-160.1,312.5,51.4,0.19
115.0,6232,DEL VALLE 0,6294,CEDAR CREEK 1 2,1,Closed,Line,NO,-112.6,221.0,51.4,0.32
115.0,6232,DEL VALLE 0,6294,CEDAR CREEK 1 2,2,Closed,Line,NO,-112.6,221.0,51.4,0.32
500.0,5323,DALLAS 2 1,5322,DALLAS 2 0,2,Closed,Transformer,YES,-682.8,1334.0,51.4,0.54
500.0,5323,DALLAS 2 1,5322,DALLAS 2 0,1,Closed,Transformer,YES,-682.8,1334.0,51.4,0.54
500.0,7346,THOMPSONS 0,12747,PIERCE 1 500,1,Closed,Line,NO,-1956.9,3834.0,51.4,12.70
115.0,1013,MONAHANS 2 0,13304,PYOTE 1 1,1,Closed,Line,NO,-62.0,124.4,51.4,0.40
161.0,5108,DALLAS 44 0,5353,DUNCANVILLE 2 0,2,Closed,Line,NO,109.4,310.0,51.4,0.25
161.0,5108,DALLAS 44 0,5353,DUNCANVILLE 2 0,1,Closed,Line,NO,109.4,310.0,51.4,0.25
115.0,7027,SPRING 1 0,7431,CONROE 6 0,2,Closed,Line,NO,-54.5,121.0,51.4,0.39
115.0,7224,HOUSTON 43 0,7248,HOUSTON 74 0,1,Closed,Line,NO,50.3,98.0,51.3,0.17
115.0,1019,MIDLAND 4 0,1029,MIDLAND 3 0,1,Closed,Line,NO,63.1,124.0,51.3,0.14
230.0,8097,CUSHING 1 0,8113,JACKSONVILLE 1 1,2,Closed,Line,NO,-227.8,445.0,51.3,0.50
115.0,7339,NEEDVILLE 0,13404,WEST COLUMBIA 3 1,1,Closed,Line,NO,98.6,194.1,51.3,1.15
115.0,7339,NEEDVILLE 0,13404,WEST COLUMBIA 3 1,3,Closed,Line,NO,98.6,194.1,51.3,1.15
115.0,7339,NEEDVILLE 0,13404,WEST COLUMBIA 3 1,2,Closed,Line,NO,98.6,194.1,51.3,1.15
230.0,7279,MONT BELVIEU 1,7278,MONT BELVIEU 0,1,Closed,Transformer,YES,-86.7,172.0,51.3,0.10
161.0,5276,MART 0,12590,RIESEL 3 1,1,Closed,Line,NO,133.6,264.1,51.2,0.23
115.0,4031,SAN YGNACIO 0,4147,LAREDO 4 1,1,Closed,Line,NO,125.8,247.0,51.2,3.10
115.0,7174,HOUSTON 8 0,7231,HOUSTON 7 0,1,Closed,Line,NO,-108.5,221.0,51.2,0.26
115.0,7174,HOUSTON 8 0,7231,HOUSTON 7 0,2,Closed,Line,NO,-108.5,221.0,51.2,0.26
