# of AC Lines,PU Volt,Number,Name,Area Name,Nom kV,Angle (Deg),Load MW,Gen MW,Act G Shunt MW,Area Num,Longitude,Latitude,Zone Num
8,1.0134,5340,DALLAS 29 0,North Central,161.00,-7.13,55.00,,0.00,5,-96.818621,32.785888,1
9,1.0187,5341,LEWISVILLE 1 0,North Central,161.00,-7.09,46.38,,0.00,5,-96.962456,33.067568,1
4,1.0135,5344,DALLAS 36 0,North Central,161.00,-7.82,94.71,,0.00,5,-96.862989,32.892388,1
2,1.0097,5345,HILLSBORO 0,North Central,161.00,3.03,33.12,,0.00,5,-97.129761,32.020019,1
6,1.0188,5346,FORT WORTH 15 0,North Central,161.00,-3.16,170.62,,0.00,5,-97.336915,32.706922,1
4,1.0174,5347,CISCO 0,North Central,161.00,23.61,18.68,,0.00,5,-99.163386,32.555094,1
4,1.0113,5348,ITASCA 0,North Central,161.00,-0.88,14.26,,0.00,5,-97.067810,32.181543,1
2,1.0109,5349,LANCASTER 2 0,North Central,161.00,-6.14,60.83,,0.00,5,-96.776708,32.616753,1
6,1.0202,5350,GARLAND 1 0,North Central,500.00,-1.76,,,0.00,5,-96.574705,32.856710,1
8,1.0158,5351,GARLAND 1 1,North Central,161.00,-4.33,174.28,,0.00,5,-96.573085,32.856710,1
6,1.0139,5352,DALLAS 9 0,North Central,161.00,-6.80,41.84,,0.00,5,-96.742653,32.791336,1
8,1.0198,5353,DUNCANVILLE 2 0,North Central,161.00,-5.70,56.58,,0.00,5,-96.915118,32.642303,1
3,1.0160,5354,MESQUITE 1 0,North Central,161.00,-6.26,101.88,,0.00,5,-96.557638,32.724754,1
5,1.0200,5355,MAYPEARL 0,North Central,161.00,-1.42,5.65,,0.00,5,-97.035869,32.301454,1
3,1.0142,5356,GARLAND 3 0,North Central,161.00,-7.17,122.43,,0.00,5,-96.648336,32.963701,1
7,1.0086,5357,ALLEN 2 0,North Central,161.00,-6.41,130.89,,0.00,5,-96.692614,33.113422,1
4,1.0307,5358,RIESEL 1 0,North Central,500.00,2.50,,,0.00,5,-96.949949,31.471922,1
2,1.0249,5359,RIESEL 1 1,North Central,161.00,3.35,,,0.00,5,-96.942749,31.471922,1
0,1.0400,5360,RIESEL 1 2,North Central,13.80,5.05,,360.00,0.00,5,-96.952109,31.466702,1
5,1.0033,5361,BRIDGEPORT 0,North Central,500.00,14.98,,,0.00,5,-97.919180,33.195496,1
2,1.0006,5362,BRIDGEPORT 1,North Central,161.00,14.85,33.91,,0.00,5,-97.917560,33.195496,1
4,1.0130,5370,LEWISVILLE 2 0,North Central,161.00,-3.76,107.41,,0.00,5,-97.059667,33.080462,1
2,1.0103,5371,SEAGOVILLE 0,North Central,161.00,-4.77,69.00,,0.00,5,-96.538581,32.551173,1
3,1.0132,5372,DALLAS 31 0,North Central,161.00,-7.73,51.27,,0.00,5,-96.835450,32.924376,1
2,1.0159,5373,HALTOM CITY 0,North Central,161.00,-3.46,164.35,,0.00,5,-97.266026,32.802528,1
6,1.0184,5374,BALCH SPRINGS 0,North Central,161.00,-4.88,69.09,,0.00,5,-96.618735,32.715692,1
4,1.0200,5375,FORT WORTH 13 0,North Central,161.00,-2.81,62.09,,0.00,5,-97.329161,32.677591,1
8,1.0158,5376,DALLAS 43 0,North Central,161.00,-5.61,53.19,,0.00,5,-96.935215,32.675329,1
6,1.0010,5377,KILLEEN 2 0,North Central,161.00,-1.88,57.62,,0.00,5,-97.726002,31.110418,1
2,1.0242,5378,WACO 5 0,North Central,161.00,2.15,68.06,,0.00,5,-97.191409,31.537268,1
4,1.0172,5379,FORT WORTH 9 0,North Central,161.00,-4.58,164.73,,0.00,5,-97.290173,32.858778,1
2,1.0245,5380,ENNIS 0,North Central,500.00,0.10,,,0.00,5,-96.672300,32.319087,1
4,1.0182,5381,ENNIS 1,North Central,161.00,-0.77,79.80,,0.00,5,-96.669600,32.319087,1
0,1.0245,5382,ENNIS 2,North Central,13.80,0.10,,0.00,0.00,5,-96.673110,32.318061,1
0,1.0245,5383,ENNIS 3,North Central,13.80,0.10,,0.00,0.00,5,-96.673110,32.317604,1
7,1.0186,5384,DALLAS 3 0,North Central,500.00,-1.42,,,0.00,5,-96.676929,32.709397,1
7,1.0178,5385,DALLAS 3 1,North Central,161.00,-3.84,240.97,,0.00,5,-96.675309,32.709397,1
5,1.0175,5386,RICHARDSON 1 0,North Central,161.00,-6.92,63.55,,0.00,5,-96.661713,32.990651,1
4,1.0119,5387,FORT WORTH 21 0,North Central,161.00,-3.34,120.19,,0.00,5,-97.380380,32.741150,1
3,1.0255,5388,WACO 2 0,North Central,500.00,3.99,,,0.00,5,-97.094190,31.618502,1
3,1.0195,5389,WACO 2 1,North Central,161.00,3.87,133.62,,0.00,5,-97.089870,31.618502,1
4,1.0155,5390,ROGERS 0,North Central,161.00,2.46,,,0.00,5,-97.251817,30.996178,1
3,1.0062,5391,ROGERS 1,North Central,115.00,7.17,8.59,,0.00,5,-97.244617,30.996178,1
2,1.0175,5393,CHINA SPRING 0,North Central,161.00,7.46,14.92,,0.00,5,-97.371283,31.692341,1
6,1.0190,5394,ALBANY 1 0,North Central,500.00,28.53,,,0.00,5,-99.420100,32.767392,1
3,1.0400,5395,ALBANY 1 1,North Central,230.00,29.64,,,0.00,5,-99.417400,32.767392,1
2,1.0219,5396,ALBANY 1 2,North Central,161.00,30.50,,,0.00,5,-99.417400,32.765121,1
1,1.0135,5397,ALBANY 1 3,North Central,115.00,33.13,,,0.00,5,-99.420100,32.763759,1
0,1.0190,5399,ALBANY 1 5,North Central,13.80,28.53,,0.00,0.00,5,-99.420910,32.764554,1
2,1.0066,5400,MCKINNEY 2 0,North Central,161.00,-4.89,108.27,,0.00,5,-96.627695,33.243470,1
7,1.0205,5401,GRANBURY 2 0,North Central,500.00,6.60,,,0.00,5,-97.728986,32.327224,1
5,1.0181,5402,GRANBURY 2 1,North Central,161.00,5.16,105.72,,0.00,5,-97.726286,32.327224,1
0,1.0205,5403,GRANBURY 2 2,North Central,18.00,6.60,,0.00,0.00,5,-97.729796,32.323915,1
0,1.0205,5404,GRANBURY 2 3,North Central,18.00,6.60,,0.00,0.00,5,-97.729796,32.323459,1
0,1.0205,5405,GRANBURY 2 4,North Central,18.00,6.60,,0.00,0.00,5,-97.729796,32.323003,1
5,1.0209,5407,CLIFTON 2 0,North Central,161.00,6.80,29.56,,0.00,5,-97.513894,31.817511,1
3,1.0143,5408,FARMERSVILLE 0,North Central,161.00,-3.82,47.24,,0.00,5,-96.354654,33.173315,1
2,1.0011,5409,ARLINGTON 10 0,North Central,161.00,-4.44,176.04,,0.00,5,-97.187780,32.688313,1
2,1.0160,5410,KILLEEN 3 0,North Central,500.00,1.21,,,0.00,5,-97.742097,31.007173,1
5,1.0160,5411,KILLEEN 3 1,North Central,161.00,-1.62,120.07,,0.00,5,-97.737777,31.007173,1
4,1.0130,5412,WYLIE 0,North Central,161.00,-5.01,254.42,,0.00,5,-96.533586,33.011229,1
4,1.0083,5413,PALO PINTO 1 0,North Central,500.00,13.35,,,0.00,5,-98.307600,32.657191,1
1,1.0112,5414,PALO PINTO 1 1,North Central,161.00,14.94,,,0.00,5,-98.304900,32.657191,1
0,1.0083,5415,PALO PINTO 1 2,North Central,13.80,13.35,,0.00,0.00,5,-98.308410,32.655259,1
0,1.0083,5416,PALO PINTO 1 3,North Central,13.80,13.35,,0.00,0.00,5,-98.308410,32.654804,1
0,1.0083,5417,PALO PINTO 1 4,North Central,13.80,13.35,,0.00,0.00,5,-98.308410,32.654349,1
0,1.0083,5418,PALO PINTO 1 5,North Central,13.80,13.35,,0.00,0.00,5,-98.308410,32.653895,1
0,1.0083,5419,PALO PINTO 1 6,North Central,13.80,13.35,,0.00,0.00,5,-98.308410,32.653440,1
4,1.0137,5420,FORT WORTH 10 0,North Central,161.00,-2.23,24.59,,0.00,5,-97.309136,32.974455,1
3,1.0300,5421,JOSEPHINE 0,North Central,161.00,-4.00,2.37,,0.00,5,-96.307654,33.065314,1
4,1.0300,5422,LEWSIVILLE 0,North Central,161.00,-7.71,190.68,,0.00,5,-96.960636,33.018740,1
4,1.0126,5425,DALLAS 40 0,North Central,161.00,-6.60,99.53,,0.00,5,-96.876686,32.812668,1
5,1.0069,5426,KEMP 0,North Central,161.00,-2.10,43.86,,0.00,5,-96.243689,32.365774,1
5,1.0078,5427,WAXAHACHIE 2 0,North Central,161.00,-2.79,25.31,,0.00,5,-96.914173,32.359917,1
6,1.0139,5428,HURST 0,North Central,161.00,-4.30,85.26,,0.00,5,-97.179236,32.816292,1
4,1.0141,5429,FORT WORTH 18 0,North Central,161.00,-3.05,106.17,,0.00,5,-97.358182,32.815595,1
4,1.0195,5430,WEATHERFORD 2 0,North Central,161.00,3.07,60.59,,0.00,5,-97.789735,32.754056,1
2,1.0030,5431,ROCKWALL 2 0,North Central,161.00,-6.23,84.43,,0.00,5,-96.451525,32.942995,1
2,1.0200,5432,WEATHERFORD 3 0,North Central,161.00,4.70,43.00,,0.00,5,-97.901869,32.847496,1
3,1.0168,5433,FORT WORTH 3 0,North Central,161.00,-1.98,189.93,,0.00,5,-97.213800,32.727391,1
4,1.0225,5434,NEWARK 0,North Central,161.00,-0.82,12.39,,0.00,5,-97.443059,32.999944,1
2,1.0138,5435,SANTO 0,North Central,161.00,13.26,4.50,,0.00,5,-98.171410,32.599593,1
6,1.0128,5436,DALLAS 18 0,North Central,161.00,-7.34,72.89,,0.00,5,-96.786146,32.929432,1
2,1.0189,5437,ELM MOTT 0,North Central,161.00,3.81,10.89,,0.00,5,-97.070107,31.694169,1
5,1.0143,5438,FORT WORTH 17 0,North Central,161.00,-3.17,50.24,,0.00,5,-97.353235,32.780192,1
3,1.0116,5439,WAXAHACHIE 1 0,North Central,161.00,-1.72,165.48,,0.00,5,-96.783594,32.371289,1
4,1.0140,5440,ARLINGTON 3 0,North Central,161.00,-5.01,243.52,,0.00,5,-97.078889,32.721935,1
7,1.0148,5441,FORT WORTH 20 0,North Central,161.00,-2.20,145.18,,0.00,5,-97.378188,32.652009,1
5,1.0105,5442,FORT WORTH 7 0,North Central,161.00,-4.11,44.51,,0.00,5,-97.271607,32.748191,1
6,1.0149,5443,FORT WORTH 11 0,North Central,161.00,-3.46,100.31,,0.00,5,-97.316451,32.727779,1
3,1.0167,5444,MIDLOTHIAN 1 0,North Central,500.00,1.74,,,0.00,5,-97.051000,32.429288,1
4,1.0165,5445,MIDLOTHIAN 1 1,North Central,161.00,-0.89,,,0.00,5,-97.048300,32.429288,1
2,1.0131,5446,HEWITT 0,North Central,161.00,3.00,71.26,,0.00,5,-97.191739,31.451044,1
4,1.0021,5447,ARLINGTON 11 0,North Central,161.00,-3.56,154.46,,0.00,5,-97.216126,32.638740,1
6,1.0163,5448,GRAND PRAIRIE 3 0,North Central,500.00,1.08,,,0.00,5,-97.023072,32.664044,1
3,1.0178,5449,GRAND PRAIRIE 3 1,North Central,161.00,-3.84,444.81,,0.00,5,-97.021452,32.664044,1
2,1.0045,5450,MELISSA 0,North Central,161.00,-3.67,17.10,,0.00,5,-96.562647,33.282710,1
4,1.0133,5451,COPPERAS COVE 0,North Central,500.00,3.96,,,0.00,5,-97.963904,31.216582,1
1,1.0095,5452,COPPERAS COVE 1,North Central,161.00,2.68,201.28,,0.00,5,-97.959584,31.216582,1
4,1.0179,5453,CLEBURNE 1 0,North Central,161.00,3.04,86.54,,0.00,5,-97.402400,32.398488,1
6,1.0150,5454,GREENVILLE 2 0,North Central,161.00,-3.84,86.97,,0.00,5,-96.074563,33.003399,1
2,1.0048,5455,ALVORD 0,North Central,161.00,4.61,13.95,,0.00,5,-97.666353,33.370028,1
4,1.0181,5456,GORMAN 0,North Central,161.00,19.43,19.81,,0.00,5,-98.983790,32.116038,1
3,1.0097,5457,COLLEYVILLE 0,North Central,161.00,-5.19,114.89,,0.00,5,-97.148291,32.890880,1
1,1.0166,5458,HOLLAND 0,North Central,161.00,3.12,,,0.00,5,-97.374489,30.881854,1
3,1.0124,5459,HOLLAND 1,North Central,115.00,5.69,14.16,,0.00,5,-97.370169,30.881854,1
3,1.0115,5461,TEMPLE 3 0,North Central,161.00,-0.27,119.29,,0.00,5,-97.370026,31.135420,1
4,1.0119,5462,DALLAS 34 0,North Central,161.00,-6.39,153.81,,0.00,5,-96.839598,32.659953,1
3,1.0084,5463,IRVING 4 0,North Central,161.00,-6.90,160.33,,0.00,5,-96.965565,32.824999,1
4,1.0169,5464,FRISCO 2 0,North Central,500.00,-1.02,,,0.00,5,-96.854727,33.145432,1
5,1.0160,5465,FRISCO 2 1,North Central,161.00,-5.63,218.17,,0.00,5,-96.853107,33.145432,1
6,1.0093,5466,GATESVILLE 3 0,North Central,161.00,2.36,7.44,,0.00,5,-97.731672,31.465527,1
8,1.0137,5467,DALLAS 25 0,North Central,161.00,-7.16,28.23,,0.00,5,-96.798040,32.786834,1
4,1.0134,5468,DALLAS 37 0,North Central,161.00,-6.33,42.13,,0.00,5,-96.870539,32.703004,1
6,1.0150,5469,FORT WORTH 19 0,North Central,161.00,-3.05,8.50,,0.00,5,-97.362145,32.707730,1
5,1.0181,5470,WOODWAY 0,North Central,161.00,2.61,70.52,,0.00,5,-97.256842,31.527209,1
4,1.0179,5471,MINGUS 0,North Central,161.00,16.11,2.33,,0.00,5,-98.376039,32.370394,1
7,1.0068,5472,THROCKMORTON 0,North Central,161.00,29.26,4.62,,0.00,5,-99.260606,33.168235,1
5,1.0183,5473,NEMO 0,North Central,161.00,4.71,5.47,,0.00,5,-97.651541,32.263787,1
2,1.0204,5474,ABBOTT 0,North Central,161.00,4.60,4.49,,0.00,5,-97.011380,31.867314,1
2,1.0135,5475,ALVARADO 0,North Central,161.00,-1.72,59.28,,0.00,5,-97.195017,32.414032,1
2,1.0105,5476,CORSICANA 1 0,North Central,161.00,-0.83,21.04,,0.00,5,-96.347343,32.040752,1
5,1.0030,5477,HARKER HEIGHTS 0,North Central,161.00,-2.03,152.38,,0.00,5,-97.641025,31.048389,1
6,1.0092,5478,IRVING 3 0,North Central,161.00,-6.66,137.94,,0.00,5,-96.953553,32.795700,1
5,1.0122,5479,BURLESON 0,North Central,500.00,4.09,,,0.00,5,-97.304927,32.531755,1
8,1.0036,5480,BURLESON 1,North Central,161.00,-0.94,179.23,,0.00,5,-97.303307,32.531755,1
3,1.0110,5481,FORT WORTH 28 0,North Central,161.00,-1.19,65.39,,0.00,5,-97.502131,32.634961,1
7,1.0163,5482,DALLAS 23 0,North Central,161.00,-7.46,93.93,,0.00,5,-96.794164,32.834986,1
7,1.0156,5483,NORTH RICHLAND HILLS 1 0,North Central,161.00,-3.64,90.54,,0.00,5,-97.207034,32.885683,1
3,1.0183,5484,CROSS PLAINS 0,North Central,161.00,21.69,9.12,,0.00,5,-99.287158,32.004483,1
2,1.0204,5485,BLOOMING GROVE 0,North Central,161.00,0.83,4.69,,0.00,5,-96.722311,32.122012,1
3,1.0297,6001,CONVERSE 0,South Central,115.00,-13.95,103.81,39.60,0.00,6,-98.297910,29.478880,1
4,1.0030,6002,SAN ANTONIO 46 0,South Central,115.00,-14.55,64.29,,0.00,6,-98.654863,29.651411,1
3,1.0332,6003,BASTROP 0,South Central,500.00,-4.83,,,0.00,6,-97.263600,30.124429,1
1,1.0341,6004,BASTROP 1,South Central,230.00,-6.00,,,0.00,6,-97.256400,30.124429,1
8,1.0322,6005,BASTROP 2,South Central,115.00,-5.99,75.48,,0.00,6,-97.256400,30.119446,1
0,1.0400,6006,BASTROP 3,South Central,13.80,-4.39,,112.60,0.00,6,-97.265760,30.120381,1
0,1.0400,6007,BASTROP 4,South Central,13.80,-3.60,,112.60,0.00,6,-97.265760,30.119135,1
0,1.0400,6008,BASTROP 5,South Central,13.80,-3.59,,112.60,0.00,6,-97.265760,30.117889,1
2,1.0197,6011,MARION 2 0,South Central,115.00,-11.49,26.89,,0.00,6,-98.046226,29.599514,1
4,1.0300,6012,PAIGE 0,South Central,115.00,-8.29,26.74,,0.00,6,-97.215299,30.301398,1
5,1.0040,6013,SAN ANTONIO 42 0,South Central,115.00,-13.06,95.45,,0.00,6,-98.592061,29.370495,1
3,1.0206,6014,WAELDER 0,South Central,115.00,-13.84,5.51,,0.00,6,-97.299978,29.699807,1
4,1.0016,6015,ATASCOSA 0,South Central,115.00,-12.56,44.05,,0.00,6,-98.735917,29.282093,1
8,1.0110,6016,SAN ANTONIO 40 0,South Central,115.00,-13.48,176.43,,0.00,6,-98.569929,29.459706,1
6,1.0180,6017,CIBOLO 0,South Central,115.00,-13.36,128.40,,0.00,6,-98.219202,29.574065,1
9,1.0131,6018,AUSTIN 6 0,South Central,115.00,-11.39,4.35,,0.00,6,-97.615233,30.225788,1
9,1.0076,6019,AUSTIN 25 0,South Central,115.00,-11.90,59.07,,0.00,6,-97.755250,30.290781,1
1,1.0067,6020,HORSESHOE BAY 0,South Central,115.00,0.67,16.53,,0.00,6,-98.357700,30.555520,1
3,1.0119,6021,LEANDER 1 0,South Central,500.00,-2.78,,,0.00,6,-97.903577,30.560071,1
3,1.0090,6022,LEANDER 1 1,South Central,230.00,-5.91,,,0.00,6,-97.899257,30.560071,1
4,1.0015,6023,LEANDER 1 2,South Central,115.00,-8.46,132.89,,0.00,6,-97.903577,30.555111,1
5,1.0210,6024,AUSTIN 10 0,South Central,115.00,-12.19,84.99,,0.00,6,-97.674922,30.301778,1
5,1.0300,6025,SAN ANTONIO 31 0,South Central,115.00,-15.07,89.31,,0.00,6,-98.523912,29.589089,1
5,1.0025,6026,SAN ANTONIO 49 0,South Central,115.00,-12.67,22.12,,0.00,6,-98.704278,29.340396,1
5,1.0150,6027,ELGIN 0,South Central,115.00,-9.68,64.98,50.00,0.00,6,-97.351580,30.393206,1
7,1.0090,6028,AUSTIN 31 0,South Central,115.00,-12.07,135.85,,0.00,6,-97.852406,30.213679,1
2,1.0258,6029,RUNGE 0,South Central,115.00,-2.12,10.89,,0.00,6,-97.883561,28.949717,1
3,1.0255,6030,YOAKUM 0,South Central,230.00,-5.35,,,0.00,6,-97.072013,29.199824,1
1,1.0227,6031,YOAKUM 1,South Central,115.00,-6.13,29.18,,0.00,6,-97.067693,29.199824,1
2,1.0028,6032,AUSTIN 37 0,South Central,115.00,-12.44,62.02,,0.00,6,-97.954624,30.317262,1
2,1.0136,6033,PFLUGERVILLE 0,South Central,500.00,-4.47,,,0.00,6,-97.566850,30.409686,1
5,1.0092,6034,PFLUGERVILLE 1,South Central,230.00,-7.31,,,0.00,6,-97.559650,30.409686,1
5,1.0065,6035,PFLUGERVILLE 2,South Central,115.00,-10.21,206.37,,0.00,6,-97.566850,30.404719,1
8,1.0160,6036,SAN ANTONIO 12 0,South Central,230.00,-9.97,,,0.00,6,-98.405191,29.584923,1
6,1.0115,6037,SAN ANTONIO 12 1,South Central,115.00,-12.80,231.51,,0.00,6,-98.403571,29.584923,1
3,1.0180,6038,AUSTIN 3 0,South Central,500.00,-4.00,,,0.00,6,-97.780088,30.290937,1
3,1.0112,6039,AUSTIN 3 1,South Central,230.00,-7.30,,,0.00,6,-97.775768,30.290937,1
6,1.0081,6040,AUSTIN 3 2,South Central,115.00,-11.67,80.78,,0.00,6,-97.780088,30.285963,1
4,0.9928,6043,SAN ANTONIO 48 0,South Central,115.00,-13.71,231.22,,0.00,6,-98.675435,29.461066,1
8,1.0053,6044,SAN ANTONIO 19 0,South Central,115.00,-12.57,18.30,,0.00,6,-98.457773,29.414159,1
3,1.0183,6045,SAN ANTONIO 2 0,South Central,500.00,-6.78,,,0.00,6,-98.612280,29.587961,1
5,1.0168,6046,SAN ANTONIO 2 1,South Central,230.00,-9.33,,,0.00,6,-98.610660,29.587961,1
4,1.0089,6047,SAN ANTONIO 2 2,South Central,115.00,-14.19,263.88,,0.00,6,-98.612280,29.586082,1
2,1.0207,6055,BERGHEIM 0,South Central,115.00,-7.19,8.22,,0.00,6,-98.555096,29.902326,1
3,1.0281,6056,NEW BRAUNFELS 2 0,South Central,500.00,-5.91,,,0.00,6,-98.069106,29.695940,1
5,1.0233,6057,NEW BRAUNFELS 2 1,South Central,230.00,-8.36,,,0.00,6,-98.067486,29.695940,1
4,1.0147,6058,NEW BRAUNFELS 2 2,South Central,115.00,-10.62,178.64,,0.00,6,-98.069106,29.694064,1
2,0.9796,6059,D HANIS 0,South Central,115.00,16.44,4.04,,0.00,6,-99.327832,29.284343,1
4,1.0021,6060,SAN ANTONIO 24 0,South Central,115.00,-15.82,111.17,,0.00,6,-98.485378,29.696515,1
7,1.0059,6061,AUSTIN 7 0,South Central,115.00,-11.88,147.90,,0.00,6,-97.669867,30.379996,1
6,1.0307,6062,BRENHAM 0,South Central,500.00,-12.02,,,0.00,6,-96.405952,30.212586,1
2,1.0266,6063,BRENHAM 1,South Central,230.00,-12.04,,,0.00,6,-96.401632,30.212586,1
1,1.0240,6064,BRENHAM 2,South Central,115.00,-14.80,92.79,,0.00,6,-96.401632,30.207609,1
2,0.9923,6065,BERTRAM 0,South Central,115.00,-4.92,14.86,,0.00,6,-98.041580,30.770820,1
5,1.0278,6066,MARION 1 0,South Central,500.00,-5.72,,,0.00,6,-98.139200,29.623461,1
7,1.0227,6067,MARION 1 1,South Central,230.00,-8.56,,,0.00,6,-98.136500,29.623461,1
4,1.0208,6068,MARION 1 2,South Central,115.00,-11.84,,,0.00,6,-98.136500,29.619706,1
0,1.0400,6069,MARION 1 3,South Central,18.00,-2.43,,138.80,0.00,6,-98.140010,29.620997,1
0,1.0278,6070,MARION 1 4,South Central,18.00,-5.72,,0.00,0.00,6,-98.140010,29.620527,1
0,1.0278,6071,MARION 1 5,South Central,18.00,-5.72,,0.00,0.00,6,-98.140010,29.620058,1
0,1.0400,6072,MARION 1 6,South Central,18.00,-4.61,,128.00,0.00,6,-98.140010,29.619588,1
0,1.0400,6073,MARION 1 7,South Central,18.00,-0.99,,121.20,0.00,6,-98.140010,29.619119,1
0,1.0400,6074,MARION 1 8,South Central,18.00,-3.50,,110.60,0.00,6,-98.140010,29.618650,1
7,1.0348,6075,LA GRANGE 0,South Central,500.00,-9.77,,,0.00,6,-96.747900,29.916264,1
2,1.0310,6076,LA GRANGE 1,South Central,230.00,-9.32,,,0.00,6,-96.745200,29.916264,1
3,1.0245,6077,LA GRANGE 2,South Central,115.00,-10.01,,,0.00,6,-96.745200,29.914860,1
0,1.0400,6078,LA GRANGE 3,South Central,22.00,-7.85,,156.00,0.00,6,-96.748710,29.912871,1
0,1.0400,6079,LA GRANGE 4,South Central,22.00,-8.60,,156.00,0.00,6,-96.748710,29.912402,1
0,1.0400,6080,LA GRANGE 5,South Central,22.00,-6.95,,180.00,0.00,6,-96.748710,29.911934,1
2,1.0009,6081,MARBLE FALLS 1 0,South Central,115.00,-1.78,,,0.00,6,-98.253993,30.552808,1
0,1.0173,6082,MARBLE FALLS 1 1,South Central,13.80,0.35,,19.80,0.00,6,-98.256153,30.550018,1
0,1.0173,6083,MARBLE FALLS 1 2,South Central,13.80,0.51,,19.80,0.00,6,-98.256153,30.548778,1
5,1.0037,6084,ROUND ROCK 1 0,South Central,115.00,-9.67,,,0.00,6,-97.686686,30.554564,1
2,1.0082,6091,WIMBERLEY 0,South Central,115.00,-15.74,37.81,,0.00,6,-98.141426,30.033514,1
3,1.0300,6092,GONZALES 0,South Central,115.00,-14.19,58.88,,0.00,6,-97.447574,29.476014,1
2,1.0055,6093,SAN ANTONIO 11 0,South Central,115.00,-14.22,40.54,,0.00,6,-98.400462,29.689576,1
5,1.0095,6094,SAN ANTONIO 14 0,South Central,115.00,-14.00,67.98,,0.00,6,-98.425718,29.626275,1
5,1.0058,6095,HUTTO 0,South Central,115.00,-10.13,68.37,,0.00,6,-97.542524,30.557562,1
5,1.0300,6096,LULING 0,South Central,115.00,-14.42,25.78,,0.00,6,-97.469313,29.695172,1
3,1.0027,6097,SAN ANTONIO 21 0,South Central,115.00,-14.25,105.36,,0.00,6,-98.473235,29.587699,1
5,1.0067,6098,AUSTIN 12 0,South Central,115.00,-12.57,132.22,,0.00,6,-97.703253,30.385496,1
5,1.0048,6099,SAN ANTONIO 15 0,South Central,115.00,-13.09,26.86,,0.00,6,-98.437204,29.459657,1
5,1.0121,6100,ADKINS 0,South Central,115.00,-12.04,37.71,,0.00,6,-98.236958,29.352612,1
2,1.0355,6101,WINCHESTER 0,South Central,500.00,-7.36,,44.00,0.00,6,-96.991800,30.024535,1
2,1.0343,6102,WINCHESTER 1,South Central,230.00,-7.37,,,0.00,6,-96.989100,30.024535,1
4,1.0300,6103,WINCHESTER 2,South Central,115.00,-6.91,34.21,,0.00,6,-96.989100,30.023132,1
0,1.0400,6104,WINCHESTER 3,South Central,13.80,-3.45,,44.00,0.00,6,-96.992610,30.023483,1
0,1.0400,6105,WINCHESTER 4,South Central,13.80,-2.92,,44.00,0.00,6,-96.992610,30.023015,1
0,1.0400,6106,WINCHESTER 5,South Central,13.80,-3.98,,44.00,0.00,6,-96.992610,30.022548,1
5,1.0269,6107,ROCKDALE 1 0,South Central,500.00,-5.30,,,0.00,6,-97.059712,30.563391,1
2,1.0178,6108,ROCKDALE 1 1,South Central,230.00,-7.30,,,0.00,6,-97.055392,30.563391,1
1,1.0114,6109,ROCKDALE 1 2,South Central,115.00,-6.45,14.44,,0.00,6,-97.055392,30.559671,1
3,1.0026,6112,NATALIA 0,South Central,115.00,-10.17,17.41,,0.00,6,-98.838565,29.197286,1
9,1.0073,6113,AUSTIN 20 0,South Central,115.00,-12.21,20.81,,0.00,6,-97.738989,30.268082,1
3,1.0025,6114,SAN ANTONIO 43 0,South Central,115.00,-13.75,70.54,,0.00,6,-98.616405,29.470524,1
6,1.0097,6115,SAN ANTONIO 5 0,South Central,115.00,-13.86,131.13,,0.00,6,-98.358933,29.555099,1
4,1.0148,6116,TAYLOR 0,South Central,115.00,-9.70,56.85,50.00,0.00,6,-97.353410,30.412286,1
4,1.0298,6117,SMITHVILLE 0,South Central,115.00,-6.61,28.03,,0.00,6,-97.180798,30.012964,1
4,1.0111,6118,CEDAR PARK 0,South Central,500.00,-2.99,,,0.00,6,-97.819880,30.501468,1
3,1.0081,6119,CEDAR PARK 1,South Central,230.00,-7.13,,,0.00,6,-97.815560,30.501468,1
5,1.0088,6120,CEDAR PARK 2,South Central,115.00,-10.53,195.30,,0.00,6,-97.815560,30.496505,1
5,1.0065,6121,SAN ANTONIO 25 0,South Central,115.00,-14.65,232.56,,0.00,6,-98.486532,29.536324,1
2,1.0192,6122,HALLETTSVILLE 0,South Central,115.00,-12.15,45.33,,0.00,6,-96.834839,29.379095,1
5,1.0068,6123,AUSTIN 5 0,South Central,115.00,-11.83,89.57,,0.00,6,-97.641082,30.353172,1
6,1.0071,6124,NEW BRAUNFELS 3 0,South Central,115.00,-12.62,62.73,,0.00,6,-98.189112,29.757885,1
2,1.0068,6125,SUTHERLAND SPRINGS 0,South Central,115.00,-9.54,3.57,,0.00,6,-98.055666,29.292557,1
8,1.0083,6126,AUSTIN 34 0,South Central,115.00,-12.35,50.38,,0.00,6,-97.885062,30.175929,1
3,1.0279,6127,CAMERON 0,South Central,115.00,1.44,25.24,,0.00,6,-96.904001,30.888658,1
7,1.0057,6128,SAN ANTONIO 35 0,South Central,115.00,-12.71,98.66,,0.00,6,-98.529786,29.304525,1
2,0.9771,6129,MEDINA 0,South Central,115.00,-6.98,16.94,,0.00,6,-99.315242,29.677353,1
4,1.0091,6130,MANCHACA 0,South Central,115.00,-12.31,13.70,,0.00,6,-97.873337,30.131872,1
2,0.9897,6131,SPRING BRANCH 0,South Central,115.00,-16.40,72.91,,0.00,6,-98.389617,29.893824,1
2,1.0045,6132,AUSTIN 19 0,South Central,115.00,-12.44,64.74,,0.00,6,-97.736567,30.319744,1
