From Number,To Number,To Nom kV,From Nom kV,Circuit,Status,Branch Device Type,Xfrmr,R,X,B,Lim MVA A,Lim MVA B,Lim MVA C
4027,4040,115.000,115.000,2,Closed,Line,NO,0.00043,0.00240,0.00024,243.8,243.8,243.8
4027,4048,115.000,115.000,1,Closed,Line,NO,0.00767,0.03722,0.01597,227.7,227.7,227.7
4027,4048,115.000,115.000,2,Closed,Line,NO,0.00767,0.03722,0.01597,227.7,227.7,227.7
4027,4088,115.000,115.000,1,Closed,Line,NO,0.00276,0.01883,0.00320,221.0,0.0,0.0
4027,4088,115.000,115.000,2,Closed,Line,NO,0.00276,0.01883,0.00320,221.0,0.0,0.0
4028,7043,230.000,230.000,1,Closed,Line,NO,0.00286,0.02045,0.03728,555.0,555.0,555.0
4028,7274,230.000,230.000,1,Closed,Line,NO,0.00028,0.00295,0.01006,750.0,0.0,0.0
4028,7274,230.000,230.000,2,Closed,Line,NO,0.00028,0.00295,0.01006,750.0,0.0,0.0
4029,4028,230.000,115.000,1,Closed,Transformer,YES,0.00077,0.04468,0.00000,148.8,0.0,0.0
4029,4028,230.000,115.000,2,Closed,Transformer,YES,0.00077,0.04468,0.00000,148.8,0.0,0.0
4029,4178,115.000,115.000,1,Closed,Line,NO,0.03561,0.12314,0.02077,199.0,199.0,199.0
4029,6253,115.000,115.000,1,Closed,Line,NO,0.01201,0.07760,0.01480,221.0,0.0,0.0
4029,7275,115.000,115.000,1,Closed,Line,NO,0.00321,0.01407,0.00214,149.0,0.0,0.0
4029,12565,500.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,1152.0,1152.0,1152.0
4029,12565,500.000,115.000,2,Closed,Transformer,YES,0.00010,0.00750,0.00000,1152.0,1152.0,1152.0
4029,12888,115.000,115.000,1,Closed,Line,NO,0.01765,0.07101,0.06109,281.0,281.0,281.0
4029,12888,115.000,115.000,2,Closed,Line,NO,0.01765,0.07101,0.06109,281.0,281.0,281.0
4029,13224,115.000,115.000,1,Closed,Line,NO,0.01483,0.07397,0.03485,450.0,212.0,212.0
4029,13224,115.000,115.000,2,Closed,Line,NO,0.01483,0.07397,0.03485,450.0,212.0,212.0
4029,13224,115.000,115.000,3,Closed,Line,NO,0.01483,0.07397,0.03485,450.0,212.0,212.0
4029,13224,115.000,115.000,4,Closed,Line,NO,0.01483,0.07397,0.03485,450.0,212.0,212.0
4030,4028,230.000,13.800,1,Closed,Transformer,YES,0.00029,0.01061,0.00000,861.7,861.7,861.7
4030,4028,230.000,13.800,2,Closed,Transformer,YES,0.00053,0.03950,0.00000,360.0,360.0,360.0
4030,4028,230.000,13.800,3,Closed,Transformer,YES,0.00053,0.03950,0.00000,360.0,360.0,360.0
4031,4043,115.000,115.000,1,Closed,Line,NO,0.04121,0.18028,0.02746,205.0,205.0,205.0
4031,4147,115.000,115.000,1,Closed,Line,NO,0.02053,0.08980,0.01368,247.0,247.0,247.0
4031,4147,115.000,115.000,2,Closed,Line,NO,0.01429,0.07179,0.01818,270.0,270.0,270.0
4031,4185,115.000,115.000,1,Closed,Line,NO,0.01011,0.04750,0.02695,118.5,118.5,118.5
4031,13010,115.000,115.000,1,Closed,Line,NO,0.00685,0.02507,0.01027,230.0,230.0,230.0
4031,13010,115.000,115.000,2,Closed,Line,NO,0.00685,0.02507,0.01027,230.0,230.0,230.0
4032,12991,115.000,115.000,1,Closed,Line,NO,0.00680,0.03377,0.02589,169.2,169.2,169.2
4032,12991,115.000,115.000,2,Closed,Line,NO,0.00680,0.03377,0.02589,169.2,169.2,169.2
4033,4101,115.000,115.000,1,Closed,Line,NO,0.00360,0.01600,0.00300,450.0,0.0,0.0
4033,4114,115.000,115.000,1,Closed,Line,NO,0.00428,0.01546,0.00388,125.5,125.5,125.5
4033,4147,115.000,115.000,1,Closed,Line,NO,0.00984,0.06854,0.01120,221.0,0.0,0.0
4033,4147,115.000,115.000,2,Closed,Line,NO,0.00984,0.06854,0.01120,221.0,0.0,0.0
4033,4190,115.000,115.000,1,Closed,Line,NO,0.00397,0.01648,0.00280,149.0,0.0,0.0
4033,4190,115.000,115.000,2,Closed,Line,NO,0.00591,0.03045,0.00631,124.3,124.3,124.3
4033,13228,115.000,115.000,1,Closed,Line,NO,0.01353,0.06768,0.01343,172.0,172.0,172.0
4034,4012,115.000,115.000,1,Closed,Line,NO,0.01625,0.09759,0.01324,221.0,0.0,0.0
4034,4088,115.000,115.000,1,Closed,Line,NO,0.00289,0.01358,0.00569,123.6,123.6,123.6
4034,4154,115.000,115.000,1,Closed,Line,NO,0.01506,0.10289,0.01751,221.0,0.0,0.0
4035,4150,115.000,115.000,1,Closed,Line,NO,0.02431,0.05942,0.00778,98.0,0.0,0.0
4036,4189,115.000,115.000,1,Closed,Line,NO,0.05901,0.14424,0.01889,111.0,111.0,111.0
4036,13337,115.000,115.000,1,Closed,Line,NO,0.01158,0.05420,0.05357,213.4,213.4,213.4
4036,13337,115.000,115.000,2,Closed,Line,NO,0.01158,0.05420,0.05357,213.4,213.4,213.4
4037,4054,115.000,115.000,1,Closed,Line,NO,0.00975,0.05854,0.00794,98.0,0.0,0.0
4037,4064,115.000,115.000,1,Closed,Line,NO,0.00687,0.02487,0.12598,118.9,118.9,118.9
4037,4104,115.000,115.000,1,Closed,Line,NO,0.00484,0.02604,0.06145,119.2,119.2,119.2
4037,4168,115.000,115.000,1,Closed,Line,NO,0.02038,0.09999,0.03354,132.5,132.5,132.5
4037,13224,115.000,115.000,1,Closed,Line,NO,0.01276,0.04752,0.02329,197.6,197.6,197.6
4037,13226,115.000,115.000,1,Closed,Line,NO,0.00803,0.04264,0.02820,231.6,231.6,231.6
4037,13410,115.000,115.000,1,Closed,Line,NO,0.00521,0.02556,0.11605,122.9,122.9,122.9
4038,4054,115.000,115.000,1,Closed,Line,NO,0.01093,0.06561,0.00890,98.0,0.0,0.0
4038,4125,115.000,115.000,1,Closed,Line,NO,0.01635,0.09341,0.01404,131.0,131.0,131.0
4038,4169,115.000,115.000,1,Closed,Line,NO,0.00982,0.04187,0.03223,218.0,218.0,218.0
4038,4169,115.000,115.000,2,Closed,Line,NO,0.00982,0.04187,0.03223,218.0,218.0,218.0
4038,4178,115.000,115.000,1,Closed,Line,NO,0.03181,0.07775,0.01018,220.0,0.0,0.0
4038,13394,115.000,115.000,1,Closed,Line,NO,0.00949,0.04483,0.01189,169.5,169.5,169.5
4039,4151,230.000,230.000,1,Closed,Line,NO,0.00765,0.07956,0.27111,750.0,0.0,0.0
4039,4151,230.000,230.000,2,Closed,Line,NO,0.00765,0.07956,0.27111,750.0,0.0,0.0
4039,4151,230.000,230.000,3,Closed,Line,NO,0.00765,0.07956,0.27111,750.0,0.0,0.0
4040,4039,230.000,115.000,1,Closed,Transformer,YES,0.00078,0.02871,0.00000,384.0,0.0,0.0
4040,4039,230.000,115.000,2,Closed,Transformer,YES,0.00078,0.02871,0.00000,384.0,0.0,0.0
4040,4074,115.000,115.000,1,Closed,Line,NO,0.00148,0.00957,0.00183,250.0,0.0,0.0
4040,4155,115.000,115.000,1,Closed,Line,NO,0.00759,0.03772,0.02884,220.0,156.5,156.5
4042,4041,230.000,115.000,1,Closed,Transformer,YES,0.00056,0.03546,0.00000,442.0,0.0,0.0
4042,4041,230.000,115.000,2,Closed,Transformer,YES,0.00056,0.03546,0.00000,442.0,0.0,0.0
4042,4041,230.000,115.000,3,Closed,Transformer,YES,0.00056,0.03546,0.00000,442.0,0.0,0.0
4043,4119,115.000,115.000,1,Closed,Line,NO,0.01218,0.05428,0.00796,450.0,0.0,0.0
4043,13034,115.000,115.000,1,Closed,Line,NO,0.00300,0.01009,0.00570,222.0,222.0,222.0
4043,13034,115.000,115.000,2,Closed,Line,NO,0.00300,0.01009,0.00570,222.0,222.0,222.0
4043,13427,115.000,115.000,1,Closed,Line,NO,0.01064,0.05019,0.02742,275.0,275.0,275.0
4044,4119,115.000,115.000,1,Closed,Line,NO,0.00264,0.01804,0.00307,221.0,0.0,0.0
4045,4044,115.000,13.800,1,Closed,Transformer,YES,0.01918,0.61510,0.00000,28.5,28.5,28.5
4046,4044,115.000,13.800,1,Closed,Transformer,YES,0.01991,0.60545,0.00000,29.8,29.8,29.8
4047,4044,115.000,13.800,1,Closed,Transformer,YES,0.00920,0.41174,0.00000,27.6,27.6,27.6
4048,4154,115.000,115.000,1,Closed,Line,NO,0.00408,0.02784,0.00474,221.0,0.0,0.0
4048,4155,115.000,115.000,1,Closed,Line,NO,0.00335,0.02332,0.00381,221.0,0.0,0.0
4048,4155,115.000,115.000,2,Closed,Line,NO,0.00335,0.02332,0.00381,221.0,0.0,0.0
4048,4164,115.000,115.000,1,Closed,Line,NO,0.00276,0.01289,0.03466,192.1,192.1,192.1
4048,4164,115.000,115.000,2,Closed,Line,NO,0.00276,0.01289,0.03466,192.1,192.1,192.1
4048,4164,115.000,115.000,3,Closed,Line,NO,0.00276,0.01289,0.03466,192.1,192.1,192.1
4049,4194,115.000,115.000,1,Closed,Line,NO,0.00379,0.02643,0.00432,221.0,0.0,0.0
4049,4194,115.000,115.000,2,Closed,Line,NO,0.00379,0.02643,0.00432,221.0,0.0,0.0
4050,4049,115.000,13.800,1,Closed,Transformer,YES,0.00125,0.03010,0.00000,326.4,326.4,326.4
4050,4049,115.000,13.800,2,Closed,Transformer,YES,0.00389,0.07962,0.00000,300.0,300.0,300.0
4051,4020,115.000,115.000,1,Closed,Line,NO,0.01602,0.10945,0.01862,221.0,0.0,0.0
4051,4020,115.000,115.000,2,Closed,Line,NO,0.01602,0.10945,0.01862,221.0,0.0,0.0
4051,4032,115.000,115.000,1,Closed,Line,NO,0.02109,0.05154,0.00675,98.0,0.0,0.0
4051,4032,115.000,115.000,2,Closed,Line,NO,0.02109,0.05154,0.00675,98.0,0.0,0.0
4052,4051,115.000,18.000,1,Closed,Transformer,YES,0.00568,0.09093,0.00000,54.7,54.7,54.7
4053,4152,115.000,115.000,1,Closed,Line,NO,0.00910,0.06213,0.01057,221.0,0.0,0.0
4053,4152,115.000,115.000,2,Closed,Line,NO,0.00910,0.06213,0.01057,221.0,0.0,0.0
4053,4191,115.000,115.000,1,Closed,Line,NO,0.02289,0.14783,0.02820,221.0,0.0,0.0
4053,4191,115.000,115.000,2,Closed,Line,NO,0.02289,0.14783,0.02820,221.0,0.0,0.0
4055,4078,115.000,115.000,1,Closed,Line,NO,0.00454,0.03104,0.00528,221.0,0.0,0.0
4055,4078,115.000,115.000,2,Closed,Line,NO,0.00454,0.03104,0.00528,221.0,0.0,0.0
4055,4109,115.000,115.000,1,Closed,Line,NO,0.01141,0.04991,0.00760,149.0,0.0,0.0
4055,4145,115.000,115.000,1,Closed,Line,NO,0.00370,0.02577,0.00421,221.0,0.0,0.0
4055,4145,115.000,115.000,2,Closed,Line,NO,0.00370,0.02577,0.00421,221.0,0.0,0.0
4055,4159,115.000,115.000,1,Closed,Line,NO,0.00256,0.00930,0.00124,157.9,157.9,157.9
4055,4168,115.000,115.000,1,Closed,Line,NO,0.00105,0.00505,0.00427,144.2,144.2,144.2
4056,4158,230.000,230.000,1,Closed,Line,NO,0.00124,0.01287,0.04387,750.0,0.0,0.0
4056,4181,230.000,230.000,1,Closed,Line,NO,0.00117,0.01146,0.02204,647.0,0.0,0.0
4057,4056,230.000,115.000,1,Closed,Transformer,YES,0.00090,0.03263,0.00000,500.0,0.0,0.0
4057,4108,115.000,115.000,1,Closed,Line,NO,0.00271,0.01748,0.00334,221.0,0.0,0.0
4057,4145,115.000,115.000,1,Closed,Line,NO,0.00563,0.03924,0.00641,221.0,0.0,0.0
4057,4145,115.000,115.000,2,Closed,Line,NO,0.00563,0.03924,0.00641,221.0,0.0,0.0
4057,4145,115.000,115.000,3,Closed,Line,NO,0.00759,0.03364,0.00965,193.6,193.6,193.6
4058,4056,230.000,13.800,1,Closed,Transformer,YES,0.00087,0.06382,0.00000,200.9,200.9,200.9
4059,4056,230.000,13.800,1,Closed,Transformer,YES,0.00035,0.01557,0.00000,202.5,202.5,202.5
4060,4056,230.000,13.800,1,Closed,Transformer,YES,0.00140,0.05826,0.00000,232.8,232.8,232.8
4064,4035,115.000,115.000,1,Closed,Line,NO,0.00506,0.02099,0.00356,149.0,0.0,0.0
4064,4099,115.000,115.000,1,Closed,Line,NO,0.00946,0.06459,0.01099,221.0,0.0,0.0
4064,4099,115.000,115.000,2,Closed,Line,NO,0.00946,0.06459,0.01099,221.0,0.0,0.0
4064,4100,115.000,115.000,1,Closed,Line,NO,0.00171,0.00884,0.00333,210.9,210.9,210.9
4064,4104,115.000,115.000,1,Closed,Line,NO,0.00622,0.04017,0.00766,221.0,0.0,0.0
4064,4104,115.000,115.000,2,Closed,Line,NO,0.00622,0.04017,0.00766,221.0,0.0,0.0
4064,4150,115.000,115.000,1,Closed,Line,NO,0.01239,0.05066,0.00413,117.3,117.3,117.3
4064,13410,115.000,115.000,1,Closed,Line,NO,0.00115,0.00507,0.00087,138.0,138.0,138.0
4065,4064,115.000,18.000,1,Closed,Transformer,YES,0.00251,0.04012,0.00000,232.2,232.2,232.2
4066,4068,115.000,115.000,1,Closed,Line,NO,0.01300,0.05797,0.00850,149.0,0.0,0.0
4066,4103,115.000,115.000,1,Closed,Line,NO,0.01656,0.07459,0.03193,123.5,123.5,123.5
4066,4107,115.000,115.000,1,Closed,Line,NO,0.00316,0.02043,0.00390,221.0,0.0,0.0
4066,4107,115.000,115.000,2,Closed,Line,NO,0.00316,0.02043,0.00390,221.0,0.0,0.0
4066,4107,115.000,115.000,3,Closed,Line,NO,0.00524,0.02985,0.00274,122.2,122.2,122.2
4066,13425,115.000,115.000,1,Closed,Line,NO,0.00337,0.01878,0.01118,123.7,123.7,123.7
4068,4103,115.000,115.000,1,Closed,Line,NO,0.00973,0.05555,0.00835,98.0,0.0,0.0
4068,4186,115.000,115.000,1,Closed,Line,NO,0.01855,0.08268,0.01212,149.0,0.0,0.0
4069,4064,115.000,115.000,1,Closed,Line,NO,0.00989,0.02376,0.00322,98.0,0.0,0.0
4069,4072,115.000,115.000,1,Closed,Line,NO,0.00681,0.03892,0.00585,98.0,0.0,0.0
4069,4099,115.000,115.000,1,Closed,Line,NO,0.03144,0.09375,0.01870,107.4,107.4,107.4
4069,4100,115.000,115.000,1,Closed,Line,NO,0.00140,0.00830,0.00112,110.9,110.9,110.9
4069,4156,115.000,115.000,1,Closed,Line,NO,0.01295,0.04962,0.01161,138.0,138.0,138.0
4070,4183,230.000,230.000,1,Closed,Line,NO,0.00200,0.02000,0.07000,443.0,0.0,0.0
4070,4192,230.000,230.000,1,Closed,Line,NO,0.00137,0.01421,0.04843,750.0,0.0,0.0
4070,4192,230.000,230.000,2,Closed,Line,NO,0.00137,0.01421,0.04843,750.0,0.0,0.0
4071,4070,230.000,115.000,1,Closed,Transformer,YES,0.00121,0.04292,0.00000,353.0,0.0,0.0
4071,4070,230.000,115.000,2,Closed,Transformer,YES,0.00121,0.04292,0.00000,353.0,0.0,0.0
4071,13296,115.000,115.000,1,Closed,Line,NO,0.00506,0.02047,0.03533,247.0,247.0,247.0
4072,4078,115.000,115.000,1,Closed,Line,NO,0.00302,0.01282,0.00266,121.2,121.2,121.2
4072,4120,115.000,115.000,1,Closed,Line,NO,0.00340,0.01100,0.00254,115.8,115.8,115.8
4072,4156,115.000,115.000,1,Closed,Line,NO,0.00671,0.02780,0.00472,221.0,0.0,0.0
4072,4168,115.000,115.000,1,Closed,Line,NO,0.00284,0.01981,0.00324,221.0,0.0,0.0
4072,4168,115.000,115.000,2,Closed,Line,NO,0.00284,0.01981,0.00324,221.0,0.0,0.0
4073,4039,230.000,230.000,1,Closed,Line,NO,0.00022,0.00224,0.00764,750.0,0.0,0.0
4073,4039,230.000,230.000,2,Closed,Line,NO,0.00022,0.00224,0.00764,750.0,0.0,0.0
4073,4041,230.000,230.000,1,Closed,Line,NO,0.00190,0.01971,0.06717,820.0,0.0,0.0
4073,4041,230.000,230.000,2,Closed,Line,NO,0.00190,0.01971,0.06717,820.0,0.0,0.0
4073,4183,230.000,230.000,1,Closed,Line,NO,0.01015,0.07248,0.13214,750.0,0.0,0.0
4074,4040,115.000,115.000,2,Closed,Line,NO,0.00148,0.00957,0.00183,250.0,0.0,0.0
4074,4040,115.000,115.000,3,Closed,Line,NO,0.00148,0.00957,0.00183,250.0,0.0,0.0
4074,4073,230.000,115.000,1,Closed,Transformer,YES,0.00046,0.01717,0.00000,397.0,0.0,0.0
4074,4073,230.000,115.000,2,Closed,Transformer,YES,0.00046,0.01717,0.00000,397.0,0.0,0.0
4074,4103,115.000,115.000,1,Closed,Line,NO,0.01059,0.04474,0.04661,127.5,127.5,127.5
4075,4073,230.000,24.000,1,Closed,Transformer,YES,0.00099,0.03184,0.00000,246.2,246.2,246.2
4076,4073,230.000,24.000,1,Closed,Transformer,YES,0.00036,0.01509,0.00000,270.9,270.9,270.9
4077,4073,230.000,24.000,1,Closed,Transformer,YES,0.00080,0.02644,0.00000,269.0,269.0,269.0
4078,4100,115.000,115.000,1,Closed,Line,NO,0.01127,0.05142,0.00846,125.2,125.2,125.2
4078,4180,115.000,115.000,1,Closed,Line,NO,0.01569,0.08959,0.01346,98.0,0.0,0.0
4079,4040,115.000,115.000,1,Closed,Line,NO,0.00457,0.03186,0.00521,300.0,0.0,0.0
4079,4040,115.000,115.000,2,Closed,Line,NO,0.00457,0.03186,0.00521,300.0,0.0,0.0
4079,4040,115.000,115.000,3,Closed,Line,NO,0.00457,0.03186,0.00521,300.0,0.0,0.0
4079,4103,115.000,115.000,1,Closed,Line,NO,0.02638,0.08229,0.01188,103.2,103.2,103.2
4079,4157,115.000,115.000,1,Closed,Line,NO,0.00338,0.02308,0.00393,250.0,0.0,0.0
4079,4157,115.000,115.000,2,Closed,Line,NO,0.00338,0.02308,0.00393,250.0,0.0,0.0
4079,4157,115.000,115.000,3,Closed,Line,NO,0.00324,0.01561,0.00607,110.9,110.9,110.9
4080,4151,230.000,230.000,1,Closed,Line,NO,0.00484,0.05033,0.17151,750.0,0.0,0.0
4080,4181,230.000,230.000,1,Closed,Line,NO,0.00409,0.03994,0.07686,647.0,0.0,0.0
4080,12535,500.000,230.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
4080,12535,500.000,230.000,2,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
4080,12535,500.000,230.000,3,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
4080,12535,500.000,230.000,4,Closed,Transformer,YES,0.00010,0.00750,0.00000,800.0,800.0,800.0
4081,4017,115.000,115.000,1,Closed,Line,NO,0.00217,0.01515,0.00248,221.0,0.0,0.0
4081,4017,115.000,115.000,2,Closed,Line,NO,0.00217,0.01515,0.00248,221.0,0.0,0.0
4081,4080,230.000,115.000,1,Closed,Transformer,YES,0.00050,0.00500,0.00000,250.0,250.0,250.0
4081,4080,230.000,115.000,2,Closed,Transformer,YES,0.00050,0.00500,0.00000,250.0,250.0,250.0
4081,4080,230.000,115.000,3,Closed,Transformer,YES,0.00050,0.00500,0.00000,250.0,0.0,0.0
4082,4080,230.000,13.800,1,Closed,Transformer,YES,0.00054,0.03884,0.00000,398.2,398.2,398.2
4083,4080,230.000,13.800,1,Closed,Transformer,YES,0.00111,0.03811,0.00000,421.8,421.8,421.8
4084,4080,230.000,13.800,1,Closed,Transformer,YES,0.00233,0.09578,0.00000,214.5,214.5,214.5
4085,4080,230.000,13.800,1,Closed,Transformer,YES,0.00102,0.05758,0.00000,197.3,197.3,197.3
4086,4049,115.000,115.000,1,Closed,Line,NO,0.00927,0.04053,0.00617,149.0,0.0,0.0
4086,4106,115.000,115.000,1,Closed,Line,NO,0.02192,0.09592,0.01461,149.0,0.0,0.0
4086,4111,115.000,115.000,1,Closed,Line,NO,0.02280,0.10325,0.01607,102.5,102.5,102.5
4086,13128,115.000,115.000,1,Closed,Line,NO,0.00680,0.03076,0.00319,120.4,120.4,120.4
4086,13247,115.000,115.000,1,Closed,Line,NO,0.00344,0.01612,0.00228,157.0,157.0,157.0
4086,13296,115.000,115.000,1,Closed,Line,NO,0.01578,0.08926,0.02611,150.1,150.1,150.1
4088,4042,115.000,115.000,1,Closed,Line,NO,0.00312,0.02015,0.00384,250.0,0.0,0.0
4088,4042,115.000,115.000,2,Closed,Line,NO,0.00312,0.02015,0.00384,250.0,0.0,0.0
4089,4021,115.000,115.000,1,Closed,Line,NO,0.01219,0.05329,0.00812,149.0,0.0,0.0
4089,4103,115.000,115.000,1,Closed,Line,NO,0.03082,0.09394,0.02464,120.0,120.0,120.0
4089,4194,115.000,115.000,1,Closed,Line,NO,0.01637,0.06793,0.01153,149.0,0.0,0.0
4089,13296,115.000,115.000,1,Closed,Line,NO,0.03651,0.13338,0.03471,99.3,99.3,99.3
4090,4089,115.000,13.800,1,Closed,Transformer,YES,0.01578,0.35336,0.00000,25.2,25.2,25.2
4099,4037,115.000,115.000,1,Closed,Line,NO,0.01617,0.07075,0.01077,149.0,0.0,0.0
4100,4120,115.000,115.000,1,Closed,Line,NO,0.00186,0.00773,0.00131,250.0,0.0,0.0
4100,4120,115.000,115.000,2,Closed,Line,NO,0.00645,0.03069,0.00656,124.5,124.5,124.5
4100,13410,115.000,115.000,1,Closed,Line,NO,0.00175,0.00800,0.00204,191.0,191.0,191.0
4101,13228,115.000,115.000,1,Closed,Line,NO,0.00420,0.02491,0.00297,132.0,132.0,132.0
4102,4171,115.000,115.000,1,Closed,Line,NO,0.00634,0.04334,0.00737,250.0,0.0,0.0
4102,4171,115.000,115.000,2,Closed,Line,NO,0.00634,0.04334,0.00737,250.0,0.0,0.0
4102,13296,115.000,115.000,1,Closed,Line,NO,0.00968,0.05334,0.01026,128.2,128.2,128.2
4103,4003,115.000,115.000,2,Closed,Line,NO,0.00838,0.05414,0.01033,221.0,0.0,0.0
4103,12906,115.000,115.000,1,Closed,Line,NO,0.01093,0.06454,0.01405,185.0,185.0,185.0
4103,12906,115.000,115.000,2,Closed,Line,NO,0.01093,0.06454,0.01405,185.0,185.0,185.0
4104,4145,115.000,115.000,1,Closed,Line,NO,0.01294,0.03109,0.00422,98.0,0.0,0.0
4105,4104,115.000,18.000,1,Closed,Transformer,YES,0.00255,0.04077,0.00000,219.8,219.8,219.8
4105,4104,115.000,18.000,2,Closed,Transformer,YES,0.00385,0.08871,0.00000,128.0,0.0,0.0
4106,4071,115.000,115.000,1,Closed,Line,NO,0.00900,0.04010,0.00588,221.0,0.0,0.0
4106,13296,115.000,115.000,1,Closed,Line,NO,0.01953,0.07700,0.01652,116.3,116.3,116.3
4107,4013,115.000,115.000,1,Closed,Line,NO,0.02623,0.06413,0.00840,98.0,0.0,0.0
4107,4042,115.000,115.000,1,Closed,Line,NO,0.00298,0.01925,0.00367,221.0,0.0,0.0
4107,4042,115.000,115.000,2,Closed,Line,NO,0.00298,0.01925,0.00367,221.0,0.0,0.0
4108,4057,115.000,115.000,2,Closed,Line,NO,0.00271,0.01748,0.00334,221.0,0.0,0.0
4108,13167,115.000,115.000,1,Closed,Line,NO,0.00263,0.01623,0.00749,179.0,179.0,179.0
4109,4123,115.000,115.000,1,Closed,Line,NO,0.00327,0.01549,0.00184,133.6,133.6,133.6
4109,4156,115.000,115.000,1,Closed,Line,NO,0.00373,0.02127,0.00320,98.0,0.0,0.0
4110,4086,115.000,115.000,1,Closed,Line,NO,0.01641,0.07179,0.01093,149.0,0.0,0.0
4110,4171,115.000,115.000,1,Closed,Line,NO,0.02886,0.11974,0.02032,149.0,0.0,0.0
4111,4067,115.000,115.000,1,Closed,Line,NO,0.00346,0.02362,0.00402,300.0,0.0,0.0
4111,4122,115.000,115.000,1,Closed,Line,NO,0.02106,0.09610,0.02459,122.3,122.3,122.3
4112,4141,115.000,115.000,1,Closed,Line,NO,0.00660,0.04599,0.00752,221.0,0.0,0.0
4112,4141,115.000,115.000,2,Closed,Line,NO,0.00660,0.04599,0.00752,221.0,0.0,0.0
4113,4004,230.000,230.000,1,Closed,Line,NO,0.00456,0.03255,0.05934,443.0,0.0,0.0
4114,4005,115.000,115.000,1,Closed,Line,NO,0.01989,0.11362,0.01707,221.0,0.0,0.0
4114,4113,230.000,115.000,1,Closed,Transformer,YES,0.00072,0.01874,0.00000,387.0,0.0,0.0
4114,4197,115.000,115.000,1,Closed,Line,NO,0.00555,0.02952,0.14529,165.5,165.5,165.5
4114,4197,115.000,115.000,2,Closed,Line,NO,0.00555,0.02952,0.14529,165.5,165.5,165.5
4115,4113,230.000,13.800,1,Closed,Transformer,YES,0.00119,0.08204,0.00000,124.1,124.1,124.1
4116,4113,230.000,13.800,1,Closed,Transformer,YES,0.00437,0.14453,0.00000,114.5,114.5,114.5
4117,4016,115.000,115.000,1,Closed,Line,NO,0.01709,0.07090,0.01203,149.0,0.0,0.0
4117,4172,115.000,115.000,1,Closed,Line,NO,0.01489,0.06176,0.01048,220.0,0.0,0.0
4119,13428,115.000,115.000,1,Closed,Line,NO,0.00764,0.04752,0.02170,221.0,221.0,221.0
4119,13428,115.000,115.000,2,Closed,Line,NO,0.00764,0.04752,0.02170,221.0,221.0,221.0
4120,4078,115.000,115.000,1,Closed,Line,NO,0.00325,0.01949,0.00265,250.0,0.0,0.0
4120,4150,115.000,115.000,1,Closed,Line,NO,0.00261,0.01140,0.00164,116.4,116.4,116.4
4122,4157,115.000,115.000,1,Closed,Line,NO,0.00313,0.02183,0.00357,221.0,0.0,0.0
4122,4157,115.000,115.000,2,Closed,Line,NO,0.00313,0.02183,0.00357,221.0,0.0,0.0
4123,4180,115.000,115.000,1,Closed,Line,NO,0.01637,0.09826,0.01333,98.0,0.0,0.0
4124,4112,115.000,115.000,1,Closed,Line,NO,0.01932,0.13196,0.02245,221.0,0.0,0.0
4124,4112,115.000,115.000,2,Closed,Line,NO,0.01932,0.13196,0.02245,221.0,0.0,0.0
4125,12858,230.000,115.000,1,Closed,Transformer,YES,0.00010,0.00750,0.00000,600.0,600.0,600.0
4125,12914,115.000,115.000,1,Closed,Line,NO,0.00367,0.01689,0.00522,275.0,275.0,275.0
4125,12914,115.000,115.000,2,Closed,Line,NO,0.00367,0.01689,0.00522,275.0,275.0,275.0
4125,13394,115.000,115.000,1,Closed,Line,NO,0.01177,0.05159,0.01558,137.3,137.3,137.3
4126,4102,115.000,115.000,1,Closed,Line,NO,0.00411,0.02652,0.00506,300.0,0.0,0.0
4126,4102,115.000,115.000,2,Closed,Line,NO,0.00411,0.02652,0.00506,300.0,0.0,0.0
4126,13296,115.000,115.000,1,Closed,Line,NO,0.00667,0.02918,0.00747,220.0,111.8,111.8
4127,4051,115.000,115.000,1,Closed,Line,NO,0.01554,0.08876,0.01334,221.0,0.0,0.0
4128,4003,115.000,115.000,1,Closed,Line,NO,0.01296,0.09028,0.01476,221.0,0.0,0.0
4128,4124,115.000,115.000,1,Closed,Line,NO,0.02044,0.13201,0.02518,221.0,0.0,0.0
4128,4124,115.000,115.000,2,Closed,Line,NO,0.02044,0.13201,0.02518,221.0,0.0,0.0
4128,13093,115.000,115.000,1,Closed,Line,NO,0.00917,0.04349,0.10345,239.3,239.3,239.3
4129,4130,115.000,115.000,1,Closed,Line,NO,0.03748,0.09002,0.01222,98.0,0.0,0.0
4129,4176,115.000,115.000,1,Closed,Line,NO,0.02359,0.14166,0.01922,120.0,120.0,120.0
4130,4179,115.000,115.000,1,Closed,Line,NO,0.01386,0.07916,0.01190,98.0,0.0,0.0
4131,4024,230.000,230.000,1,Closed,Line,NO,0.00611,0.05974,0.11495,647.0,0.0,0.0
4131,6308,230.000,230.000,1,Closed,Line,NO,0.00739,0.05281,0.09628,608.0,608.0,608.0
