Gen
Number of Bus,Sub Num of Bus,AVR,Name of Bus,ID,Min Mvar,Set Volt,Gen Mvar,Max Mvar,Status,Longitude of Bus,Latitude of Bus,Fuel Cost,IOD,IOC,IOB,Gen MW,Min MW,Max MW,AGC,Part. Factor,Fuel Type,"Ramp Rate Up, MW/Minute","Ramp Rate Down, MW/Minute"
13105,1398,YES,PEARSALL 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-99.065746,28.943878,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,SUN (Solar),0.000,-100.000
13188,472,YES,RIO VISTA 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.342981,32.113601,0.000,0.000,0.000,0.000,0.0000,0.0000,104.0000,YES,104.0000,SUN (Solar),0.000,-100.000
13397,1523,YES,FORT STOCKTON 11 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-103.346400,30.957530,0.000,0.000,0.000,0.000,30.2000,0.0000,30.2000,YES,30.2000,SUN (Solar),0.000,-100.000
13187,1433,YES,FORT STOCKTON 9 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-103.305222,30.953726,0.000,0.000,0.000,0.000,157.5000,0.0000,157.5000,YES,157.5000,SUN (Solar),0.000,-100.000
12588,648,YES,ROGERS 3,1,0.0000,1.0400,0.0000,0.0000,Open,-97.253977,30.990932,0.000,0.000,0.000,0.000,0.0000,0.0000,320.0000,YES,320.0000,SUN (Solar),0.000,-100.000
13400,1526,YES,ALPINE 2 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-103.471100,30.452637,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,SUN (Solar),0.000,-100.000
12634,1283,YES,KRESS 1 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-101.584010,34.394076,0.000,0.000,0.000,0.000,500.0000,0.0000,500.0000,YES,500.0000,SUN (Solar),0.000,-100.000
13184,1432,YES,SAN ANGELO 5 3,1,0.0000,1.0400,0.0000,0.0000,Open,-100.253560,31.209997,0.000,0.000,0.000,0.000,0.0000,0.0000,159.8000,YES,159.8000,SUN (Solar),0.000,-100.000
13394,1520,YES,BEEVILLE 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.885955,28.428455,0.000,0.000,0.000,0.000,50.7000,0.0000,50.7000,YES,50.7000,SUN (Solar),0.000,-100.000
13399,1525,YES,FORT STOCKTON 12 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.250310,30.973025,0.000,0.000,0.000,0.000,50.0000,0.0000,50.0000,YES,50.0000,SUN (Solar),0.000,-100.000
13212,1443,YES,MCCAMEY 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.281630,31.229188,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,SUN (Solar),0.000,-100.000
13301,1478,YES,COLORADO CITY 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-100.865196,32.289240,0.000,0.000,0.000,0.000,0.0000,0.0000,101.0000,YES,101.0000,SUN (Solar),0.000,-100.000
13293,537,YES,HAMILTON 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-98.212299,31.730523,0.000,0.000,0.000,0.000,100.0000,0.0000,100.0000,YES,100.0000,SUN (Solar),0.000,-100.000
13217,1445,YES,LIBERTY 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-94.485773,30.008268,0.000,0.000,0.000,0.000,0.0000,0.0000,150.0000,YES,150.0000,SUN (Solar),0.000,-100.000
13295,1475,YES,CRANE 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.358200,31.088069,0.000,0.000,0.000,0.000,108.0000,0.0000,108.0000,YES,108.0000,SUN (Solar),0.000,-100.000
13368,566,YES,MIDLOTHIAN 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.053793,32.464346,0.000,0.000,0.000,0.000,80.0000,0.0000,80.0000,YES,80.0000,SUN (Solar),0.000,-100.000
13292,1474,YES,PAINT ROCK 2 3,1,0.0000,1.0400,0.0000,0.0000,Open,-99.901533,31.436101,0.000,0.000,0.000,0.000,0.0000,0.0000,110.0000,YES,110.0000,SUN (Solar),0.000,-100.000
13215,1444,YES,CRANE 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.303010,31.242973,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,SUN (Solar),0.000,-100.000
13252,419,YES,BARDWELL 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.704681,32.227383,0.000,0.000,0.000,0.000,134.7000,0.0000,134.7000,YES,134.7000,SUN (Solar),0.000,-100.000
13251,249,YES,MERCEDES 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.797013,26.080726,0.000,0.000,0.000,0.000,135.0000,0.0000,135.0000,YES,135.0000,SUN (Solar),0.000,-100.000
12545,1122,YES,VAN VLECK 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.962478,29.187210,0.000,0.000,0.000,0.000,510.0000,0.0000,510.0000,YES,510.0000,SUN (Solar),0.000,-100.000
2001,57,YES,PARIS 3 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.387110,33.630512,0.000,0.000,0.000,0.000,10.0000,0.0000,10.0000,YES,10.0000,SUN (Solar),0.000,-100.000
13383,1512,YES,CLIFTON 3 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.508560,31.776022,0.000,0.000,0.000,0.000,71.4000,0.0000,71.4000,YES,71.4000,SUN (Solar),0.000,-100.000
13213,1253,YES,IND W TWFV 2 3,1,0.0000,1.0400,0.0000,0.0000,Closed,-102.696166,31.695601,0.000,0.000,0.000,0.000,150.0000,0.0000,150.0000,YES,150.0000,SUN (Solar),0.000,-100.000
13100,1396,YES,DAMON 1 3,1,0.0000,1.0400,0.0000,0.0000,Open,-95.759760,29.172556,0.000,0.000,0.000,0.000,0.0000,0.0000,200.0000,YES,200.0000,SUN (Solar),0.000,-100.000
4100,292,YES,CORPUS CHRISTI 13 0,2,0.0000,1.0400,0.0000,0.0000,Closed,-97.492923,27.831209,0.000,0.000,0.000,0.000,11.7000,0.0000,11.7000,YES,11.7000,OTH (Other),0.000,-100.000
4100,292,YES,CORPUS CHRISTI 13 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.492923,27.831209,0.000,0.000,0.000,0.000,11.7000,0.0000,11.7000,YES,11.7000,OTH (Other),0.000,-100.000
4069,280,YES,CORPUS CHRISTI 17 0,3,0.0000,1.0400,0.0000,0.0000,Closed,-97.470600,27.814953,0.000,0.000,0.000,0.000,12.0000,0.0000,12.0000,YES,12.0000,OTH (Other),0.000,-100.000
7312,1086,YES,LAKE JACKSON 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.386800,29.005778,0.000,0.000,0.000,0.000,11.7000,1.2000,11.7000,YES,11.7000,OTH (Other),0.000,-100.000
7086,959,YES,HOUSTON 16 0,1,0.0000,1.0400,0.0000,0.0000,Closed,-95.193372,29.738506,0.000,0.000,0.000,0.000,14.0000,0.0000,14.0000,YES,14.0000,OTH (Other),0.000,-100.000
7075,955,YES,HOUSTON 10 0,2,0.0000,1.0400,0.0000,0.0000,Open,-95.127506,29.722247,0.000,0.000,0.000,0.000,0.0000,10.0000,45.0000,YES,45.0000,OTH (Other),0.000,-100.000
7075,955,YES,HOUSTON 10 0,1,0.0000,1.0400,0.0000,0.0000,Open,-95.127506,29.722247,0.000,0.000,0.000,0.000,0.0000,10.0000,45.0000,YES,45.0000,OTH (Other),0.000,-100.000
13408,1534,YES,TEXAS CITY 5 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-94.945127,29.375179,0.000,0.000,0.000,0.000,38.0000,10.0000,38.0000,YES,38.0000,OTH (Other),0.000,-100.000
13407,1533,YES,PORT LAVACA 2 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-96.829700,28.568171,0.000,0.000,0.000,0.000,23.8000,2.0000,23.8000,YES,23.8000,OTH (Other),0.000,-100.000
13407,1533,YES,PORT LAVACA 2 1,2,0.0000,1.0400,0.0000,0.0000,Closed,-96.829700,28.568171,0.000,0.000,0.000,0.000,15.0000,2.0000,15.0000,YES,15.0000,OTH (Other),0.000,-100.000
4090,290,YES,SANTA ROSA 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-97.865572,26.259029,0.000,0.000,0.000,0.000,10.0000,4.0000,10.0000,YES,10.0000,OBL (Other Biomass Liquids),0.000,-100.000
8099,1208,YES,CUSHING 1 2,1,0.0000,1.0400,0.0000,0.0000,Closed,-94.895600,31.822038,0.000,0.000,0.000,0.000,100.0000,70.0000,100.0000,YES,100.0000,OBL (Other Biomass Liquids),0.000,-100.000
13398,1524,YES,EVADALE 1 1,2,0.0000,1.0400,0.0000,0.0000,Open,-94.062000,30.339414,0.000,0.000,0.000,0.000,0.0000,10.0000,18.0000,YES,18.0000,OBL (Other Biomass Liquids),0.000,-100.000
13398,1524,YES,EVADALE 1 1,1,0.0000,1.0400,0.0000,0.0000,Closed,-94.062000,30.339414,0.000,0.000,0.000,0.000,32.0000,16.3000,32.0000,YES,32.0000,OBL (Other Biomass Liquids),0.000,-100.000
5263,560,YES,GLEN ROSE 1 3,2,-98.0000,1.0400,274.2273,439.8000,Closed,-97.783625,32.295056,1.000,0.000,0.002,8.000,1100.0000,1100.0000,1195.0000,YES,1195.0000,NUC (Nuclear),0.000,-100.000
7099,968,YES,WADSWORTH 4,2,-105.0000,1.0400,60.4792,471.0000,Closed,-96.043060,28.787113,1.000,0.000,0.002,8.000,1100.0000,1100.0000,1280.0000,YES,1280.0000,NUC (Nuclear),0.000,-100.000
7098,968,YES,WADSWORTH 3,1,-106.6000,1.0400,73.6297,478.4000,Closed,-96.043060,28.788375,1.000,0.000,0.002,8.000,1100.0040,1100.0000,1300.0000,YES,1300.0000,NUC (Nuclear),0.000,-100.000
5262,560,YES,GLEN ROSE 1 2,1,-98.8000,1.0400,312.5252,443.4000,Closed,-97.783625,32.295512,1.000,0.000,0.002,8.000,1100.0000,1100.0000,1205.0000,YES,1205.0000,NUC (Nuclear),0.000,-100.000
12552,1096,YES,PASADENA 1 5,1,-19.2000,1.0400,0.0000,88.1000,Open,-95.230010,29.715500,1.000,0.000,0.007,4.803,0.0000,120.0000,173.0000,YES,173.0000,NG (Natural Gas),0.000,-100.000
6233,854,YES,AUSTIN 4 0,2,-5.8000,1.0400,26.5000,26.5000,Closed,-97.609200,30.300813,1.000,0.000,0.003,4.641,52.0000,49.0000,52.0000,YES,52.0000,NG (Natural Gas),0.000,-100.000
6233,854,YES,AUSTIN 4 0,1,-5.8000,1.0400,26.5000,26.5000,Closed,-97.609200,30.300813,1.000,0.000,0.004,4.641,52.0000,49.0000,52.0000,YES,52.0000,NG (Natural Gas),0.000,-100.000
13270,1465,YES,LUBBOCK 1 1,3,-1.8000,1.0400,8.1000,8.1000,Closed,-101.787000,33.518699,1.000,0.000,0.004,4.593,16.0000,16.0000,16.0000,YES,16.0000,NG (Natural Gas),0.000,-100.000
13270,1465,YES,LUBBOCK 1 1,4,-1.8000,1.0400,8.1000,8.1000,Closed,-101.787000,33.518699,1.000,0.000,0.004,4.593,16.0000,16.0000,16.0000,YES,16.0000,NG (Natural Gas),0.000,-100.000
13270,1465,YES,LUBBOCK 1 1,2,-5.1000,1.0400,0.0000,23.4000,Open,-101.787000,33.518699,1.000,0.000,0.004,4.633,0.0000,25.0000,46.0000,YES,46.0000,NG (Natural Gas),0.000,-100.000
6182,816,YES,SAN ANTONIO 38 0,4,-5.1000,1.0400,23.4000,23.4000,Closed,-98.574750,29.351559,1.000,0.000,0.004,4.633,46.0000,20.0000,46.0000,YES,46.0000,NG (Natural Gas),0.000,-100.000
12559,1272,YES,POOLVILLE 1 5,1,-27.2000,1.0400,0.0000,124.7000,Open,-97.908410,33.055471,1.000,0.000,0.007,4.899,0.0000,130.0000,245.0000,YES,245.0000,NG (Natural Gas),0.000,-100.000
6182,816,YES,SAN ANTONIO 38 0,3,-5.1000,1.0400,23.4000,23.4000,Closed,-98.574750,29.351559,1.000,0.000,0.003,4.633,46.0000,20.0000,46.0000,YES,46.0000,NG (Natural Gas),0.000,-100.000
12578,1273,YES,WHARTON 3 6,1,-9.4000,1.0400,0.0000,43.3000,Open,-96.066410,29.284385,1.000,0.000,0.005,4.685,0.0000,45.0000,85.0000,YES,85.0000,NG (Natural Gas),0.000,-100.000
12577,1273,YES,WHARTON 3 5,1,-9.4000,1.0400,9.1547,43.3000,Closed,-96.066410,29.284856,1.000,0.000,0.005,4.685,85.0000,45.0000,85.0000,YES,85.0000,NG (Natural Gas),0.000,-100.000
6182,816,YES,SAN ANTONIO 38 0,2,-5.1000,1.0400,23.4000,23.4000,Closed,-98.574750,29.351559,1.000,0.000,0.003,4.633,46.0000,20.0000,46.0000,YES,46.0000,NG (Natural Gas),0.000,-100.000
12575,1273,YES,WHARTON 3 3,1,-11.4000,1.0400,0.0000,52.4000,Open,-96.066410,29.285798,1.000,0.000,0.005,4.709,0.0000,35.0000,103.0000,YES,103.0000,NG (Natural Gas),0.000,-100.000
13296,1476,YES,BROWNSVILLE 4 1,10,-2.2000,1.0400,0.0000,22.9000,Open,-97.517800,25.910510,1.000,0.000,0.004,4.631,0.0000,15.0000,45.0000,YES,45.0000,NG (Natural Gas),0.000,-100.000
12574,1273,YES,WHARTON 3 500,1,-3.4000,1.0400,15.8000,15.8000,Closed,-96.065600,29.286858,1.000,0.000,0.003,4.613,31.0000,31.0000,31.0000,YES,31.0000,NG (Natural Gas),0.000,-100.000
6175,810,YES,AUSTIN 16 0,3,-3.1000,1.0400,14.0000,14.0000,Closed,-97.717600,30.284213,1.000,0.000,0.003,4.608,27.6000,12.5000,27.6000,YES,27.6000,NG (Natural Gas),0.000,-100.000
12569,999,YES,TEXAS CITY 1 4,1,-17.5000,1.0400,0.0000,80.4000,Open,-94.930883,29.369352,1.000,0.000,0.006,4.783,0.0000,110.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
6175,810,YES,AUSTIN 16 0,2,-3.7000,1.0400,16.8000,16.8000,Closed,-97.717600,30.284213,1.000,0.000,0.004,4.615,33.0000,21.0000,33.0000,YES,33.0000,NG (Natural Gas),0.000,-100.000
4085,286,YES,CORPUS CHRISTI 3 5,4,-17.4000,1.0400,14.9334,79.9000,Closed,-97.295140,27.593320,1.000,0.000,0.005,4.782,118.2000,60.0000,157.0000,YES,157.0000,NG (Natural Gas),0.000,-100.000
6175,810,YES,AUSTIN 16 0,1,-5.2000,1.0400,23.7000,23.7000,Closed,-97.717600,30.284213,1.000,0.000,0.004,4.633,46.5000,23.0000,46.5000,YES,46.5000,NG (Natural Gas),0.000,-100.000
12561,244,YES,EDINBURG 2 3,1,-26.3000,1.0400,11.6543,120.6000,Closed,-98.184960,26.334815,1.000,0.000,0.008,4.889,170.0000,170.0000,237.0000,YES,237.0000,NG (Natural Gas),0.000,-100.000
4084,286,YES,CORPUS CHRISTI 3 4,3,-17.4000,1.0400,11.3245,79.9000,Closed,-97.295140,27.594596,1.000,0.000,0.006,4.782,118.2000,60.0000,157.0000,YES,157.0000,NG (Natural Gas),0.000,-100.000
2120,133,YES,PARIS 1 7,1,-16.1000,1.0400,0.0000,73.8000,Open,-95.584960,33.617310,1.000,0.000,0.005,4.765,0.0000,90.0000,145.0000,YES,145.0000,NG (Natural Gas),0.000,-100.000
12553,1096,YES,PASADENA 1 6,1,-19.2000,1.0400,0.0000,88.1000,Open,-95.230010,29.715031,1.000,0.000,0.006,4.803,0.0000,120.0000,173.0000,YES,173.0000,NG (Natural Gas),0.000,-100.000
6166,805,YES,SEGUIN 1 5,1,-17.5000,1.0400,13.3305,80.4000,Closed,-97.971325,29.589182,1.000,0.000,0.007,4.783,100.0000,100.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
4083,286,YES,CORPUS CHRISTI 3 3,1,-32.4000,1.0400,18.9681,148.6000,Closed,-97.295140,27.595872,1.000,0.000,0.007,4.962,106.4000,60.0000,292.0000,YES,292.0000,NG (Natural Gas),0.000,-100.000
1050,35,YES,MONAHANS 1 3,1,-7.1000,1.0400,0.7806,32.6000,Closed,-102.946740,31.573779,1.000,0.000,0.005,4.657,64.0000,41.0000,64.0000,YES,64.0000,NG (Natural Gas),0.000,-100.000
12548,414,YES,CLIFTON 1 4,1,-17.5000,1.0400,0.0000,80.4000,Open,-97.353560,31.849309,1.000,0.000,0.006,4.783,0.0000,100.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
4082,286,YES,CORPUS CHRISTI 3 2,2,-35.4000,1.0400,20.1123,162.4000,Closed,-97.295140,27.597148,1.000,0.000,0.008,4.999,100.0000,100.0000,319.0000,YES,319.0000,NG (Natural Gas),0.000,-100.000
12550,414,YES,CLIFTON 1 6,1,-17.4000,1.0400,0.0000,79.9000,Open,-97.353560,31.846863,1.000,0.000,0.007,4.782,0.0000,100.0000,157.0000,YES,157.0000,NG (Natural Gas),0.000,-100.000
12549,414,YES,CLIFTON 1 5,1,-17.5000,1.0400,35.5378,80.4000,Closed,-97.353560,31.848086,1.000,0.000,0.005,4.783,134.8000,100.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
6164,805,YES,SEGUIN 1 3,1,-33.6000,1.0400,28.2939,154.2000,Closed,-97.971325,29.590121,1.000,0.000,0.007,4.977,100.6000,50.0000,303.0000,YES,303.0000,NG (Natural Gas),0.000,-100.000
4077,283,YES,MISSION 1 4,1,-19.6000,1.0400,24.5353,90.1000,Closed,-98.394160,26.193465,1.000,0.000,0.006,4.808,112.8000,70.0000,177.0000,YES,177.0000,NG (Natural Gas),0.000,-100.000
13253,1460,YES,BAYTOWN 5 1,5,-2.0000,1.0400,0.0000,9.2000,Open,-94.995927,29.752579,1.000,0.000,0.003,4.595,0.0000,16.0000,18.0000,YES,18.0000,NG (Natural Gas),0.000,-100.000
2119,133,YES,PARIS 1 6,1,-16.1000,1.0400,19.8764,73.8000,Closed,-95.584960,33.618510,1.000,0.000,0.005,4.765,145.0000,90.0000,145.0000,YES,145.0000,NG (Natural Gas),0.000,-100.000
13253,1460,YES,BAYTOWN 5 1,3,-2.0000,1.0400,0.0000,9.2000,Open,-94.995927,29.752579,1.000,0.000,0.002,4.595,0.0000,16.0000,18.0000,YES,18.0000,NG (Natural Gas),0.000,-100.000
12551,414,YES,CLIFTON 1 7,1,-9.1000,1.0400,0.0000,41.7000,Open,-97.353560,31.845640,1.000,0.000,0.004,4.681,0.0000,65.0000,82.0000,YES,82.0000,NG (Natural Gas),0.000,-100.000
6165,805,YES,SEGUIN 1 4,1,-18.4000,1.0400,27.7087,84.2000,Closed,-97.971325,29.589652,1.000,0.000,0.006,4.793,113.1000,100.0000,165.5000,YES,165.5000,NG (Natural Gas),0.000,-100.000
13253,1460,YES,BAYTOWN 5 1,2,-3.4000,1.0400,15.8000,15.8000,Closed,-94.995927,29.752579,1.000,0.000,0.003,4.613,31.0000,18.0000,31.0000,YES,31.0000,NG (Natural Gas),0.000,-100.000
12557,1272,YES,POOLVILLE 1 3,1,-27.2000,1.0400,0.0000,124.7000,Open,-97.908410,33.056376,1.000,0.000,0.007,4.899,0.0000,85.0000,245.0000,YES,245.0000,NG (Natural Gas),0.000,-100.000
12558,1272,YES,POOLVILLE 1 4,1,-27.2000,1.0400,0.0000,124.7000,Open,-97.908410,33.055924,1.000,0.000,0.006,4.899,0.0000,85.0000,245.0000,YES,245.0000,NG (Natural Gas),0.000,-100.000
6167,805,YES,SEGUIN 1 6,1,-17.5000,1.0400,52.5105,80.4000,Closed,-97.971325,29.588712,1.000,0.000,0.005,4.783,134.8000,100.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
13276,1041,YES,HOUSTON 63 3,1,-13.0000,1.0400,0.0000,59.6000,Open,-95.458176,29.643864,1.000,0.000,0.005,4.728,0.0000,25.0000,117.0000,YES,117.0000,NG (Natural Gas),0.000,-100.000
12562,244,YES,EDINBURG 2 4,1,-23.9000,1.0400,10.3190,109.4000,Closed,-98.184960,26.333525,1.000,0.000,0.007,4.859,135.0000,135.0000,215.0000,YES,215.0000,NG (Natural Gas),0.000,-100.000
12563,244,YES,EDINBURG 2 5,1,-23.9000,1.0400,20.8199,109.4000,Closed,-98.184960,26.332234,1.000,0.000,0.006,4.859,135.0000,135.0000,215.0000,YES,215.0000,NG (Natural Gas),0.000,-100.000
12568,999,YES,TEXAS CITY 1 3,1,-17.5000,1.0400,0.0000,80.4000,Open,-94.930883,29.369823,1.000,0.000,0.005,4.783,0.0000,110.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
13253,1460,YES,BAYTOWN 5 1,1,-3.4000,1.0400,15.8000,15.8000,Closed,-94.995927,29.752579,1.000,0.000,0.003,4.613,31.0000,18.0000,31.0000,YES,31.0000,NG (Natural Gas),0.000,-100.000
12570,999,YES,TEXAS CITY 1 5,1,-17.5000,1.0400,0.0000,80.4000,Open,-94.930883,29.368882,1.000,0.000,0.006,4.783,0.0000,110.0000,158.0000,YES,158.0000,NG (Natural Gas),0.000,-100.000
12571,999,YES,TEXAS CITY 1 6,1,-8.3000,1.0400,0.0000,38.2000,Open,-94.930883,29.368411,1.000,0.000,0.005,4.672,0.0000,19.0000,75.0000,YES,75.0000,NG (Natural Gas),0.000,-100.000
12572,999,YES,TEXAS CITY 1 7,1,-8.3000,1.0400,0.0000,38.2000,Open,-94.930883,29.367940,1.000,0.000,0.004,4.672,0.0000,25.0000,75.0000,YES,75.0000,NG (Natural Gas),0.000,-100.000
12543,948,YES,POINT COMFORT 2 10,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.676225,1.000,0.000,0.005,4.668,0.0000,60.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
6175,810,YES,AUSTIN 16 0,4,-2.9000,1.0400,13.3000,13.3000,Closed,-97.717600,30.284213,1.000,0.000,0.003,4.606,26.1000,11.0000,26.1000,YES,26.1000,NG (Natural Gas),0.000,-100.000
13287,1472,YES,ALVIN 1 1,3,-3.3000,1.0400,15.3000,15.3000,Closed,-95.191600,29.226787,1.000,0.000,0.003,4.611,30.0000,29.0000,30.0000,YES,30.0000,NG (Natural Gas),0.000,-100.000
12576,1273,YES,WHARTON 3 4,1,-11.4000,1.0400,0.0000,52.4000,Open,-96.066410,29.285327,1.000,0.000,0.005,4.709,0.0000,35.0000,103.0000,YES,103.0000,NG (Natural Gas),0.000,-100.000
12542,948,YES,POINT COMFORT 2 9,1,-8.0000,1.0400,0.0000,36.6000,Open,-96.536660,28.677488,1.000,0.000,0.004,4.668,0.0000,63.0000,72.0000,YES,72.0000,NG (Natural Gas),0.000,-100.000
12541,1069,YES,MONT BELVIEU 6,1,-22.0000,1.0400,0.0000,100.8000,Open,-94.900010,29.769702,1.000,0.000,0.006,4.836,0.0000,120.0000,198.0000,YES,198.0000,NG (Natural Gas),0.000,-100.000
12579,1273,YES,WHARTON 3 7,1,-9.4000,1.0400,0.0000,43.3000,Open,-96.066410,29.283914,1.000,0.000,0.005,4.685,0.0000,45.0000,85.0000,YES,85.0000,NG (Natural Gas),0.000,-100.000
12580,1273,YES,WHARTON 3 8,1,-9.4000,1.0400,0.0000,43.3000,Open,-96.066410,29.283443,1.000,0.000,0.004,4.685,0.0000,45.0000,85.0000,YES,85.0000,NG (Natural Gas),0.000,-100.000
12540,1069,YES,MONT BELVIEU 5,1,-22.0000,1.0400,0.0000,100.8000,Open,-94.900010,29.770170,1.000,0.000,0.006,4.836,0.0000,120.0000,198.0000,YES,198.0000,NG (Natural Gas),0.000,-100.000
12538,592,YES,SUNNYVALE 4,1,-43.5000,1.0400,0.0000,199.5000,Open,-96.543910,32.832964,1.000,0.000,0.008,5.096,0.0000,56.0000,392.0000,YES,392.0000,NG (Natural Gas),0.000,-100.000
4076,283,YES,MISSION 1 3,1,-19.6000,1.0400,0.0000,90.1000,Open,-98.394160,26.194757,1.000,0.000,0.007,4.808,0.0000,70.0000,177.0000,YES,177.0000,NG (Natural Gas),0.000,-100.000
12537,592,YES,SUNNYVALE 3,2,-58.1000,1.0400,74.9881,266.2000,Closed,-96.543910,32.833418,1.000,0.000,0.006,5.272,40.0000,40.0000,523.0000,YES,523.0000,NG (Natural Gas),0.000,-100.000
12534,514,YES,POOLVILLE 8,1,-18.3000,1.0400,0.0000,84.0000,Open,-97.955510,33.095006,1.000,0.000,0.006,4.792,0.0000,164.0000,165.0000,YES,165.0000,NG (Natural Gas),0.000,-100.000
1077,46,YES,ODESSA 1 6,1,-17.6000,1.0400,64.0031,80.5000,Closed,-102.321360,31.815525,1.000,0.000,0.007,4.783,95.2000,95.2000,158.2000,YES,158.2000,NG (Natural Gas),0.000,-100.000
6106,765,YES,WINCHESTER 5,1,-4.9000,1.0400,3.9740,22.4000,Closed,-96.992610,30.022548,1.000,0.000,0.004,4.630,44.0000,13.0000,44.0000,YES,44.0000,NG (Natural Gas),0.000,-100.000
13270,1465,YES,LUBBOCK 1 1,1,-4.7000,1.0400,15.7616,21.4000,Closed,-101.787000,33.518699,1.000,0.000,0.004,4.627,42.0000,25.0000,42.0000,YES,42.0000,NG (Natural Gas),0.000,-100.000
12532,514,YES,POOLVILLE 6,1,-18.3000,1.0400,0.0000,84.0000,Open,-97.955510,33.095911,1.000,0.000,0.007,4.792,0.0000,164.0000,165.0000,YES,165.0000,NG (Natural Gas),0.000,-100.000
4075,283,YES,MISSION 1 2,1,-20.1000,1.0400,20.2913,92.1000,Closed,-98.394160,26.196049,1.000,0.000,0.007,4.814,100.0000,100.0000,181.0000,YES,181.0000,NG (Natural Gas),0.000,-100.000
13296,1476,YES,BROWNSVILLE 4 1,6,-4.7000,1.0400,10.2000,10.2000,Closed,-97.517800,25.910510,1.000,0.000,0.003,4.598,20.0000,15.0000,20.0000,YES,20.0000,NG (Natural Gas),0.000,-100.000
13287,1472,YES,ALVIN 1 1,2,-4.4000,1.0400,20.4000,20.4000,Closed,-95.191600,29.226787,1.000,0.000,0.005,4.625,40.0000,20.0000,40.0000,YES,40.0000,NG (Natural Gas),0.000,-100.000
12531,670,YES,FORT WORTH 3 5,3,-41.6000,1.0400,0.0000,190.9000,Open,-97.217310,32.725006,1.000,0.000,0.007,5.074,0.0000,50.0000,375.0000,YES,375.0000,NG (Natural Gas),0.000,-100.000
6105,765,YES,WINCHESTER 4,1,-4.9000,1.0400,3.4851,22.4000,Closed,-96.992610,30.023015,1.000,0.000,0.003,4.630,44.0000,13.0000,44.0000,YES,44.0000,NG (Natural Gas),0.000,-100.000
12530,670,YES,FORT WORTH 3 4,5,-48.3000,1.0400,88.2279,221.4000,Closed,-97.217310,32.725461,1.000,0.000,0.008,5.154,120.0000,120.0000,435.0000,YES,435.0000,NG (Natural Gas),0.000,-100.000
12529,670,YES,FORT WORTH 3 3,4,-48.3000,1.0400,86.1967,221.4000,Closed,-97.217310,32.725915,1.000,0.000,0.007,5.154,120.0000,120.0000,435.0000,YES,435.0000,NG (Natural Gas),0.000,-100.000
6104,765,YES,WINCHESTER 3,1,-4.9000,1.0400,3.2814,22.4000,Closed,-96.992610,30.023483,1.000,0.000,0.004,4.630,44.0000,13.0000,44.0000,YES,44.0000,NG (Natural Gas),0.000,-100.000
12527,751,YES,MARION 1 10,1,-17.0000,1.0400,54.8734,77.9000,Closed,-98.140010,29.617711,1.000,0.000,0.006,4.776,110.6000,100.0000,153.0000,YES,153.0000,NG (Natural Gas),0.000,-100.000
12526,751,YES,MARION 1 9,1,-17.0000,1.0400,24.5763,77.9000,Closed,-98.140010,29.618180,1.000,0.000,0.006,4.776,121.2000,100.0000,153.0000,YES,153.0000,NG (Natural Gas),0.000,-100.000
